Epoch	Train Loss	Test Loss
1	0.24500928751446985	0.16750310278601116
2	0.1431312378157269	0.16587263842423758
3	0.14023533124815335	0.16482039044300714
4	0.1351860954680226	0.16114892976151574
5	0.13080294260924513	0.16080213420920902
6	0.12784975665536794	0.16214237941635978
7	0.12155818736011331	0.1539986953139305
8	0.11406942355361852	0.15545652310053507
9	0.10781188478524034	0.16221552963058153
10	0.10201819613575935	0.15786710878213248
11	0.09604356065392494	0.16050468302435345
12	0.09098781746896831	0.166444041662746
13	0.08457920835776762	0.1725982998808225
14	0.08011100746013901	0.16880784928798676
15	0.07485250756144524	0.1727724629971716
16	0.06797019392251968	0.17708060890436172
