Epoch	Train Loss	Test Loss
1	0.13854121989455104	0.0952969929546371
2	0.12161509378636179	0.09073468994233155
3	0.1194690604347828	0.0907987431008316
4	0.11836306611614779	0.09113841930209071
5	0.11756833007266698	0.09043112239950778
6	0.11693878901645172	0.08998916463836731
7	0.11631034610192638	0.09090915811973659
8	0.11586766640755757	0.0903847719154851
9	0.11535106319780192	0.0919410552692312
10	0.11458283513784409	0.09165075185996277
11	0.1140460792159246	0.09122811601874511
12	0.11339566377568835	0.09139645230499949
13	0.11276739534021409	0.0916135384260595
14	0.11196880441559248	0.09315221980425184
15	0.11113360472454513	0.09378522039304037
