Epoch	Train Loss	Test Loss
1	0.0389617515874893	0.04860561899616146
2	0.02841903916023979	0.04568060389658115
3	0.027711149809543506	0.04785906163182456
4	0.027505466470374825	0.049316451803919276
5	0.02707286169219716	0.04530973299838989
6	0.02727385892638644	0.04598879949240277
7	0.026774326116817744	0.04801105776806199
8	0.026663984619161946	0.04584086996832339
9	0.026651337690203628	0.047921084016965945
10	0.026469750352781117	0.04623327331574784
11	0.026402513195128652	0.046233650738995775
12	0.026217414416874515	0.04681784541888749
13	0.026130546058361553	0.047296642629706065
14	0.025890656119073586	0.04719221667443886
