Epoch	Train Loss	Test Loss
1	0.4225107994344499	0.30601490485040767
2	0.2924475206269158	0.26016620272084284
3	0.26723235348860425	0.24804480138577914
4	0.2553154904809263	0.21810756466890635
5	0.23387969326641825	0.2021936884051875
6	0.22650469922357136	0.19159696760930514
7	0.21908553151620758	0.1906290713109468
8	0.21735913885964286	0.18747367043244212
9	0.21028022675050628	0.18076205959445552
10	0.2071849178108904	0.1947127204192312
11	0.22004348784685135	0.18051261650888542
12	0.21588533164726365	0.1815264872030208
13	0.2084219699932469	0.18998827981321434
14	0.20598646791444886	0.16719700082352287
15	0.20245882496237755	0.17505594264519841
16	0.21088297499550712	0.16764352156927712
17	0.1994905182056957	0.17185996943398527
18	0.19880791443089643	0.17700416163394325
19	0.21182018021742502	0.16953129791899732
20	0.18663919178975952	0.15949801434027522
21	0.1714620627462864	0.16134391764276906
22	0.15953686212499937	0.14287000463197105
23	0.15198095743027	0.13506511755679784
24	0.14616908629735312	0.13663751828043083
25	0.14504920918908384	0.14050424451890745
26	0.1491799714664618	0.14406669806492955
27	0.1504063138531314	0.13695288684807325
28	0.1419914826336834	0.13082470431139595
29	0.13809440864457023	0.12955921849137858
30	0.1439368679291672	0.1381571794811048
31	0.1369604600800408	0.14050189797815524
32	0.13621899837421048	0.13172543480208046
33	0.13040635672708353	0.1314827776268909
34	0.13056674413383007	0.1378422708887803
35	0.14127996419039038	0.1340732715631786
36	0.1319079359786378	0.12677189609722087
37	0.1340546514838934	0.1328630988535128
38	0.13134988707800707	0.12225629389286041
39	0.12647363646990722	0.12388020342117861
40	0.12352688734730084	0.12043136848430884
41	0.12471343369947539	0.12364433529345613
42	0.12612436649700007	0.12982428603266416
43	0.12708186440997654	0.12150789209102329
44	0.1230286562608348	0.12281608895251625
45	0.12577249399489826	0.12340229867320311
46	0.12363771452671951	0.1203078406029626
47	0.12217030819091532	0.12168802164102856
48	0.12258575194411808	0.12322973322711493
49	0.12308382263614072	0.12390073094713061
50	0.12245455487734741	0.12778786452193008
