Epoch	Train Loss	Test Loss
1	0.17026690604826528	0.11072083973994284
2	0.1073958028217092	0.09867520237261532
3	0.09791272046220419	0.10052736117247424
4	0.09401761725884696	0.09217535288421655
5	0.09130527433432663	0.08893441715123464
6	0.09063629090106448	0.08818363348033531
7	0.08571562338438407	0.07369202713659205
8	0.08234030236444566	0.08029998228685256
9	0.06417021120167322	0.06170648215281451
10	0.05650202734608215	0.05959794656630674
11	0.05338886825531624	0.048727757520288045
12	0.047030844219053215	0.041200193947901025
13	0.04066176125203359	0.03756234717149676
14	0.03927687342591123	0.0336358844548281
15	0.03454973922999946	0.03258969557637269
16	0.03212246788416895	0.03366785993559594
17	0.03165851861651053	0.03095336372684116
18	0.02925362407020521	0.03339162638033826
19	0.027929190879972827	0.026343937620429175
20	0.027349067942909776	0.03002749718839954
21	0.02535199284165224	0.02781015858511252
22	0.02385282511018969	0.023601220429309306
23	0.02562734529570182	0.03027533053026243
24	0.02491645192794186	0.026943243291526118
25	0.023242259919886092	0.026948063880022317
26	0.0232478338521253	0.03460251098852948
27	0.023479950884266087	0.0305116390523735
28	0.0212065093188944	0.02420892756135186
29	0.02236331268198521	0.026199928233457122
30	0.0205888848399883	0.025783049925430422
31	0.019345275593575708	0.025110154298414115
32	0.018944042428405743	0.022449669313897018
33	0.02028650269883075	0.023288353643397246
34	0.0180484465223279	0.022318805716474727
35	0.0190043090433125	0.02124539250222269
36	0.01776612270320083	0.021197989643008616
37	0.018605559211867444	0.02332391013374175
38	0.016258609308239302	0.0218905288857505
39	0.020499790472612512	0.0281677794602751
40	0.02069773643614318	0.02401305133465426
41	0.018609946293313456	0.021512025464440417
42	0.01658839605906402	0.022576555398298552
43	0.01514257581036914	0.02263680875209943
44	0.015147085383485893	0.033867475319585186
45	0.01643660544123537	0.02102530961342019
46	0.013747861972897759	0.021098953897442006
47	0.014608876937423933	0.020185999589417976
48	0.013893750432502563	0.020778338856240905
49	0.013338412337175021	0.020863331451532116
50	0.015581995624963934	0.021690318406633803
