Epoch	Train Loss	Test Loss
1	0.7180092930793762	0.5555715560913086
2	0.5753638744354248	0.431161493062973
3	0.4493907690048218	0.35519230365753174
4	0.38882243633270264	0.3050675690174103
5	0.3409881591796875	0.2667376399040222
6	0.32699844241142273	0.259351521730423
7	0.30646106600761414	0.21356669068336487
8	0.2687516212463379	0.18775996565818787
9	0.24763794243335724	0.16925056278705597
10	0.23259250819683075	0.15574048459529877
11	0.22226227819919586	0.14436502754688263
12	0.21399782598018646	0.1344887763261795
13	0.20708626508712769	0.12612079083919525
14	0.20143161714076996	0.11917278170585632
15	0.19691310822963715	0.11342746019363403
16	0.1933460235595703	0.10866406559944153
17	0.1905534416437149	0.10470200330018997
18	0.188382089138031	0.10140618681907654
19	0.18670639395713806	0.09867379814386368
20	0.18541976809501648	0.09641671180725098
21	0.1844319850206375	0.09456782042980194
22	0.18367065489292145	0.0930696427822113
23	0.18307866156101227	0.09187483042478561
24	0.1826099008321762	0.09094609320163727
25	0.18223156034946442	0.09024853259325027
26	0.18191780149936676	0.08974839001893997
27	0.18164998292922974	0.08940953016281128
28	0.18141265213489532	0.08919254690408707
29	0.1811940222978592	0.08904457092285156
30	0.18098227679729462	0.08888842910528183
31	0.18076448142528534	0.08862089365720749
32	0.18052324652671814	0.08809947967529297
33	0.18022873997688293	0.08721627295017242
34	0.17983809113502502	0.08605188876390457
35	0.17932480573654175	0.08493237942457199
36	0.178712397813797	0.08407647162675858
37	0.17798621952533722	0.08340676128864288
38	0.17745067179203033	0.0828956887125969
39	0.17950549721717834	0.08247321099042892
40	0.17671388387680054	0.08214658498764038
41	0.17993028461933136	0.0819469690322876
42	0.1769634485244751	0.0816267877817154
43	0.18254370987415314	0.0816364586353302
44	0.17902670800685883	0.08171401172876358
45	0.18135446310043335	0.08198264241218567
46	0.18164630234241486	0.08243490755558014
47	0.1810944676399231	0.08313390612602234
48	0.18024934828281403	0.08421078324317932
49	0.1797342747449875	0.08564932644367218
50	0.17969053983688354	0.08694016188383102
