Epoch	Train Loss	Test Loss
1	0.25744121134932574	0.15246832717144698
2	0.17611708846248564	0.15103853245576224
3	0.17562374342334727	0.15045414041531713
4	0.17546121645820598	0.1502552416110248
5	0.1753846198483243	0.15056824115546127
6	0.17531381734733373	0.15052712721782818
7	0.1753653520769109	0.15091968942106815
8	0.1752301082422173	0.15071690507363855
9	0.1752784305908641	0.15070995714580804
10	0.17524532249065045	0.15104715506497182
11	0.175222804230419	0.15028451435398638
12	0.1753501226830352	0.15019659828721432
13	0.17533683516288714	0.15123862930034337
14	0.17540050456758405	0.1502881278202199
15	0.1752532258059809	0.15009757621507896
16	0.1752229401322662	0.15053240497384154
17	0.17527902810299983	0.150479296516431
18	0.17522087668786285	0.15053043083140724
19	0.17530163438593754	0.14998380166658185
20	0.17536054690027497	0.1511872312086716
21	0.17533568695920412	0.15077668598346544
22	0.17530685589938869	0.15053077251241917
23	0.17519002485144985	0.15055824312985988
24	0.17524484402495002	0.1504738147844348
25	0.1752680730624277	0.15011511050295412
26	0.17532831381578914	0.15013040621813975
27	0.17535133391130167	0.1503447713820558
28	0.1752573155640253	0.15022113311447596
