Epoch	Train Loss	Test Loss
1	0.06493615161907706	0.046078560602343464
2	0.03571404424342937	0.04265392302337263
3	0.029714274458836214	0.03941262217303711
4	0.025749063106321194	0.03504983853255521
5	0.023272298886064535	0.031605810125198204
6	0.02089184102236519	0.03284001699716678
7	0.019029397160738374	0.031663650158065056
8	0.01763235722619179	0.03213539117480202
9	0.016551640538452064	0.031057831513594956
10	0.01569915027163072	0.031225287111112224
11	0.014574629431045653	0.029765103213250117
12	0.013959376677133994	0.02939799896023255
13	0.0130772836010872	0.028543169911592416
14	0.012102354435940224	0.02812740258511384
15	0.011943451673684845	0.028194515699107994
16	0.010930581993104314	0.03281369280482781
17	0.010792260054332882	0.028000618870106714
18	0.010288882404591753	0.03159386072370275
19	0.00961896117444573	0.029556803934075178
20	0.009312857872440706	0.03140144046659394
21	0.009376091663375455	0.028529823364000277
22	0.00864793041923335	0.0285426022718408
23	0.008479447621582361	0.037594265273280726
24	0.008330441454249047	0.032644500002894906
25	0.008268534045661267	0.028757554088629587
26	0.007682399291799385	0.030291552548147412
