Epoch	Train Loss	Test Loss
1	0.19255009210771984	0.16565519264515707
2	0.13496300876140593	0.1546615366550053
3	0.1213054594066408	0.15296429088887045
4	0.11391328258646859	0.1369853006566272
5	0.10291522377067142	0.143844872713089
6	0.09534418218665652	0.13236235257457285
7	0.09214563568433126	0.14391832404276905
8	0.08674641847610473	0.1488933760453673
9	0.0823653413189782	0.15339956520234838
10	0.07762869348128637	0.16367865485303543
11	0.0739684349960751	0.1628815198645872
12	0.0760280111597644	0.16738813326639287
13	0.06732847127649519	0.18718213982441845
14	0.05983453616499901	0.1614786684513092
15	0.05529408935043547	0.19623220843427322
