Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.32399831045615046	0.13948339849071273	0.40117558533394776	0.12687069725117456	0.41397977	0.8040425780917172	0.9287510066905911	0.8619091857021108	0.823441015792143	0.8989218501738038	0.8595274968492086
2	0.072065744598053	0.08146385881480518	0.12667506339925308	0.11391317290020492	0.35894084	0.8378446563543033	0.9252340519722327	0.879373567000619	0.8674509493090319	0.8759374237681994	0.8716735312876519
3	0.06379219522013475	0.06309029295161646	0.11522690310246414	0.08705474320789283	0.4493171	0.8891755628749957	0.9260936881888148	0.9072592134612474	0.8990082143122414	0.9142805115807234	0.9065800480195416
4	0.055788459942529074	0.0506430590979695	0.09704718552529812	0.0758247302358572	0.33539638	0.8968689469680334	0.9361502543389657	0.916088704596418	0.9231975137050354	0.9003309297857487	0.9116208511656777
5	0.05080047031668456	0.04307956380854503	0.08890916138059562	0.06441865684489147	0.45827484	0.9274433920038572	0.9325731758268649	0.930001210139104	0.9348101169627272	0.9244807812570008	0.929616756672273
6	0.04741414817736337	0.03938558833403937	0.08221448067989615	0.0850507952911794	0.45827484	0.9274433920038572	0.9325731758268649	0.930001210139104	0.9348101169627272	0.9244807812570008	0.929616756672273
7	0.04578868620783875	0.03740742803244145	0.07924965265448447	0.05811996580811714	0.45152757	0.9340542999536228	0.9388445279114181	0.9364432880586755	0.9414967284399325	0.9306323644466945	0.9360330223338313
8	0.044009129565797354	0.03611137617589162	0.07665226825823386	0.05935066785800976	0.45152757	0.9340542999536228	0.9388445279114181	0.9364432880586755	0.9414967284399325	0.9306323644466945	0.9360330223338313
9	0.043754341914073416	0.034968457619182707	0.07543807145622042	0.0566373711653388	0.50957257	0.9377457349867749	0.9393969392010582	0.9385706108637276	0.936273316115982	0.9408692062395477	0.9385656350183827
10	0.04223248141964799	0.03410088676889365	0.07371690065634472	0.05586369310095317	0.3914095	0.9335568811482355	0.9440921479474235	0.9387949584793603	0.9488336322661423	0.9259247096920704	0.9372392012769428
11	0.0413107555359602	0.033450321733811746	0.07304663228353968	0.1520200389090896	0.3914095	0.9335568811482355	0.9440921479474235	0.9387949584793603	0.9488336322661423	0.9259247096920704	0.9372392012769428
12	0.051110703130497745	0.032739176227643725	0.07425609406911665	0.05288463974946564	0.44742402	0.9382526269886214	0.9450674363022871	0.9416477019233622	0.9463757607997192	0.9361021935993817	0.9412109433565052
13	0.040188585751150786	0.03211221559941969	0.07029528488163594	0.054818178045423334	0.44742402	0.9382526269886214	0.9450674363022871	0.9416477019233622	0.9463757607997192	0.9361021935993817	0.9412109433565052
14	0.03977701582602764	0.03162326969720683	0.06934975104889383	0.05139030757947459	0.4220053	0.9396861708496659	0.9474485491592434	0.9435513954534392	0.9500468530050024	0.9358072232036485	0.9428732780972715
15	0.039069589006861576	0.03116984085501958	0.06836478767433653	0.05291733319691744	0.4220053	0.9396861708496659	0.9474485491592434	0.9435513954534392	0.9500468530050024	0.9358072232036485	0.9428732780972715
16	0.03860092993923708	0.03071571971556976	0.06930226591174249	0.04979934074515403	0.4725786	0.9425711470908702	0.9490434572483446	0.9457962294070377	0.9462837637696516	0.9450790206638203	0.9456810085235695
17	0.03789074964037067	0.030364809600241863	0.06665971547503162	0.04946739229528445	0.4549121	0.9446465239717151	0.9473219828291041	0.9459823616987053	0.9506404870968029	0.9407557560873426	0.9456722920210664
18	0.03762504430242667	0.02990626298195755	0.06672570785438572	0.05235206678087054	0.4549121	0.9446465239717151	0.9473219828291041	0.9459823616987053	0.9506404870968029	0.9407557560873426	0.9456722920210664
19	0.037376881086904755	0.029587047153349776	0.06564934196433535	0.04788858802020943	0.5236642	0.9480796742303728	0.9461901619857549	0.9471339757247629	0.944482876052224	0.949501374613743	0.9469854765639129
20	0.03678726815422507	0.029260901490790674	0.06529679932390098	0.06233501637300432	0.5236642	0.9480796742303728	0.9461901619857549	0.9471339757247629	0.944482876052224	0.949501374613743	0.9469854765639129
21	0.037134022133326845	0.028882112552539193	0.06566454173514137	0.05639803355515475	0.5236642	0.9480796742303728	0.9461901619857549	0.9471339757247629	0.944482876052224	0.949501374613743	0.9469854765639129
22	0.03676129630031554	0.028532001148689607	0.06407628235993562	0.04737116150941336	0.39822516	0.9457578014970405	0.9509858961834411	0.9483646436036862	0.9592001126153672	0.9348339453578113	0.9468602973522441
23	0.0357615300086572	0.028307080438645212	0.06352426118596836	0.0467880346976948	0.4409245	0.9507522453630283	0.9476073793723305	0.9491772074392005	0.9581774486746496	0.9392824359250773	0.9486358634975384
24	0.03544732019011127	0.02796034453107149	0.06319524420218335	0.05046634057826684	0.4409245	0.9507522453630283	0.9476073793723305	0.9491772074392005	0.9581774486746496	0.9392824359250773	0.9486358634975384
25	0.03553310232727151	0.027747008179242028	0.06243891931242413	0.0488089479476528	0.4409245	0.9507522453630283	0.9476073793723305	0.9491772074392005	0.9581774486746496	0.9392824359250773	0.9486358634975384
26	0.03500779480428288	0.027414480139983283	0.06246112469859697	0.04561172164288548	0.5205692	0.949168011075669	0.9510825920937594	0.9501243370749626	0.9464653457387828	0.9536696385181361	0.9500538347212539
27	0.03450606107760809	0.02719338866632342	0.061033028419371006	0.04682603631522457	0.5205692	0.949168011075669	0.9510825920937594	0.9501243370749626	0.9464653457387828	0.9536696385181361	0.9500538347212539
28	0.03413111763074994	0.026857864584813727	0.0607858756557107	0.044276957579527175	0.41926873	0.9507846309977435	0.9524654393498359	0.9516242929915719	0.9602667961872192	0.9411087440292669	0.9505912528882822
29	0.0340281730566762	0.026748748747731782	0.06160775696237882	0.04350820572009816	0.43663996	0.9525847812910467	0.9537918008761224	0.9531879089722294	0.9596006033979503	0.9458120905502629	0.9526564567096104
30	0.03377136830730658	0.02648385282950451	0.059744821654425725	0.05018709039212374	0.43663996	0.9525847812910467	0.9537918008761224	0.9531879089722294	0.9596006033979503	0.9458120905502629	0.9526564567096104
31	0.03376748198398242	0.02619124195431097	0.05991948002742396	0.042888457702576016	0.48318663	0.9535430528522786	0.9536861055444478	0.9536145738334932	0.9556660345051895	0.9515170535205162	0.9535870310630162
32	0.03313755058977557	0.0259923547289107	0.05855908358676566	0.04274912383210769	0.45461875	0.9531744058558187	0.955419930233422	0.9542958470777614	0.9585691764265937	0.9497360297386837	0.9541321596860168
33	0.03295885759258741	0.025772933896890674	0.058054626608888306	0.0433099507612218	0.45461875	0.9531744058558187	0.955419930233422	0.9542958470777614	0.9585691764265937	0.9497360297386837	0.9541321596860168
34	0.03271870001366264	0.02558926535750322	0.05727415304217073	0.04265283760405821	0.39047408	0.9499352301192515	0.9586704446365172	0.9542828479233647	0.962282489485755	0.9435094832838621	0.9528035246243195
35	0.032440177679650094	0.025342932602655313	0.057039425535886375	0.041968908299763234	0.46226376	0.9523812289420277	0.9576725619897376	0.9550195662991453	0.9565991647185189	0.9531769680681382	0.9548850002145989
36	0.0320782817557062	0.025179203627156668	0.057021251017296756	0.06489811301732677	0.46226376	0.9523812289420277	0.9576725619897376	0.9550195662991453	0.9565991647185189	0.9531769680681382	0.9548850002145989
37	0.03248974564485252	0.02499225649897798	0.056926295402701256	0.044934531676246336	0.46226376	0.9523812289420277	0.9576725619897376	0.9550195662991453	0.9565991647185189	0.9531769680681382	0.9548850002145989
38	0.03206434562851332	0.024763650228406726	0.05583347290478371	0.0415013301073227	0.48613402	0.9548847105604128	0.9572425045351339	0.9560621538807832	0.9564087515564641	0.9556028865548262	0.9560056492296912
39	0.03153924645218802	0.02462359831166571	0.05511825328209886	0.055682833417070574	0.48613402	0.9548847105604128	0.9572425045351339	0.9560621538807832	0.9564087515564641	0.9556028865548262	0.9560056492296912
40	0.031896916892085424	0.024435257068498126	0.055194064802317706	0.04350820948962014	0.48613402	0.9548847105604128	0.9572425045351339	0.9560621538807832	0.9564087515564641	0.9556028865548262	0.9560056492296912
41	0.030929289807222392	0.024324563752620133	0.05452246291355954	0.04055112665813996	0.5235344	0.9582614703337818	0.9550264448953941	0.9566412226917612	0.9555212933423949	0.9575816103909234	0.9565503424369646
42	0.0308756732970084	0.02414970266340605	0.05458048006726636	0.04398462065989471	0.5235344	0.9582614703337818	0.9550264448953941	0.9566412226917612	0.9555212933423949	0.9575816103909234	0.9565503424369646
43	0.030892924025752826	0.02398853153914173	0.05399060849514273	0.05049036537102942	0.5235344	0.9582614703337818	0.9550264448953941	0.9566412226917612	0.9555212933423949	0.9575816103909234	0.9565503424369646
44	0.030742729928246455	0.02379920980930528	0.053879936674126876	0.043223923327779704	0.5235344	0.9582614703337818	0.9550264448953941	0.9566412226917612	0.9555212933423949	0.9575816103909234	0.9565503424369646
45	0.030256496779130476	0.023687429054472946	0.05342652162330018	0.04094700857820014	0.5235344	0.9582614703337818	0.9550264448953941	0.9566412226917612	0.9555212933423949	0.9575816103909234	0.9565503424369646
46	0.030141790250414295	0.02351327756689437	0.053410415468668496	0.04021219977381637	0.45522594	0.9580793446407021	0.9578296689093735	0.9579544905065275	0.9624284908930576	0.9530436043027191	0.9577130568958744
47	0.029916998391088686	0.023450240327404868	0.05282404335836569	0.04081093966297432	0.45522594	0.9580793446407021	0.9578296689093735	0.9579544905065275	0.9624284908930576	0.9530436043027191	0.9577130568958744
48	0.029807141982018948	0.023318368807964368	0.052821368668918255	0.040861795362733835	0.45522594	0.9580793446407021	0.9578296689093735	0.9579544905065275	0.9624284908930576	0.9530436043027191	0.9577130568958744
49	0.029671362723763053	0.023278542294918533	0.05257475834891752	0.046657627581134634	0.45522594	0.9580793446407021	0.9578296689093735	0.9579544905065275	0.9624284908930576	0.9530436043027191	0.9577130568958744
50	0.029637336191770277	0.023100288601994173	0.052238933103917924	0.03842976970578443	0.44720817	0.9578773632804958	0.9617921907233965	0.9598307852019313	0.9630236069758781	0.9560576445488973	0.9595279830896255
