Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3593994220908807	0.3252820895201918	0.660544236501058	0.5592202693223953	0.36270997	0.07382500226031213	0.7824702623834607	0.13492044455744404	0.049294403068806815	0.1439585033508915	0.07344105318602018
2	0.2764523844329678	0.23565208112847977	0.4907005826632182	0.40667421619097394	0.3463226	0.11200528203607357	0.56739496006133	0.18708039411738928	0.048513071142053575	0.0325259044934095	0.03894253367037636
3	0.20190017138208663	0.1797149611124094	0.36829647256268394	0.32360265279809636	0.34724468	0.1858737789653511	0.41974553008383414	0.25765257717091833	0.19509116875352883	0.03631575042658951	0.06123310590700365
4	0.1614948000226702	0.14832030107145724	0.30391981038782334	0.2753169871866703	0.3249692	0.27626605884790717	0.4121411083908302	0.3307943470752863	0.5170208579299488	0.03248880975344363	0.061135930010703145
5	0.13687254640520835	0.12819958435020584	0.2646811662448777	0.24434413574635983	0.3043203	0.3279851352255032	0.42451838662610974	0.37005998350857716	0.5159038013964313	0.03289066943640725	0.06183889340927583
6	0.12053932127903919	0.11437347434137178	0.23899403628375795	0.22342171582082906	0.28689015	0.35271414462013484	0.4548247891782279	0.3973136891678053	0.5159038013964313	0.03289066943640725	0.06183889340927583
7	0.10910092917632083	0.10453843552133311	0.22143292923768362	0.20876414266725382	0.2673904	0.3586546732307242	0.48463659519746766	0.41223521740045016	0.5156872268091306	0.032822662413136486	0.061717128857320565
8	0.10084130356506425	0.09727573524350705	0.2090664505958557	0.1982621674736341	0.22749335	0.3353921579518398	0.5599760120681554	0.41951806949896364	0.5159038013964313	0.03289066943640725	0.06183889340927583
9	0.09463248189006533	0.09179109334945679	0.20015673339366913	0.19056672106186548	0.21854393	0.3323640833578941	0.5716979498973712	0.4203513875946087	0.5156720038816108	0.03285357469644138	0.06177166338279485
10	0.08995631474013231	0.08763677194930505	0.19362390124135548	0.18482404140134653	0.21790703	0.3328412274321434	0.571481563914237	0.42067418184797	0.4953184957789716	0.01995078764497861	0.0383566202908542
11	0.08629490404712911	0.08422742200934369	0.18877944433026844	0.18053000047802925	0.2180586	0.33306425747676516	0.5714011919776443	0.4208304780291457	0.5156720038816108	0.03285357469644138	0.06177166338279485
12	0.08343335864495258	0.08162332736495612	0.1851383497317632	0.17728245941301188	0.2192822	0.33314468832119154	0.5713826446076613	0.4208896428449444	0.5158883937221469	0.03292158171971214	0.06189341547044807
13	0.08119586064499251	0.0794968448471332	0.18241137555903858	0.1747672421236833	0.21882594	0.333135081553573	0.5713826446076613	0.42088197589560383	0.5158037618770603	0.03289066943640725	0.06183817461147725
14	0.07933042152803771	0.07774007698332054	0.18032742747002178	0.1728378472228845	0.21856068	0.3331482809959661	0.5713517323243564	0.42088412308406986	0.5159383780641411	0.03292158171971214	0.06189377517158814
15	0.07812555331964882	0.0763482030319131	0.17873230286770397	0.17136851667116085	0.21941198	0.3331542801521351	0.5713331849543735	0.42088387800506905	0.5159852741716722	0.03292776417637312	0.06190503864706225
16	0.07676972129515239	0.07508747711561728	0.17753437740935218	0.1702012208600839	0.21829858	0.3331446679188282	0.5713208200410516	0.42087285231193144	0.5158476301250363	0.03290303434972921	0.06186034347484962
17	0.07578688586244778	0.0741259085311406	0.1766430176794529	0.16932906955480576	0.21818912	0.3331554658205942	0.5712837253010856	0.42087140293504105	0.515894553207986	0.03290921680639019	0.061871607406460326
18	0.07490566829029395	0.07329572337693062	0.17596070799562666	0.16866673870633045	0.21856004	0.33304395750858223	0.5716052130474565	0.4208695889675139	0.5159538357094365	0.03289066943640725	0.061839252814441546
19	0.07422156616741298	0.07271519897208698	0.17546778627567822	0.1681640281652411	0.21838422	0.333150673079003	0.5713208200410516	0.4208776444333113	0.5159821774506005	0.0329339466330341	0.06191594216374542
20	0.07353616140934886	0.07211949060792508	0.17511427816417482	0.1677693985402584	0.21790238	0.33305355225902206	0.5715990305907955	0.4208755741488486	0.5160790391321194	0.03294012908969508	0.061927565205262915
21	0.07302697869587918	0.07162351917097534	0.1748797781765461	0.16748500087608895	0.2184433	0.33304634759616425	0.5715866656774736	0.4208664697072467	0.5160757649344342	0.0328473922397804	0.0617636288602268
22	0.07285923495584605	0.07115448957336122	0.17471353792481953	0.16731627161304155	0.21906544	0.3330559278313375	0.5715495709375077	0.42086406264226534	0.5160259513895613	0.03294631154635606	0.06193810838297254
23	0.0724026224746996	0.0707910780025565	0.17460464561978975	0.16717379974822202	0.21865372	0.333063121487246	0.5715372060241858	0.4208664536043049	0.5161759008136382	0.03294631154635606	0.06193918824678041
24	0.07213607932231864	0.07054546448415604	0.17456543900900418	0.16708594374358654	0.21861397	0.333065527229756	0.5715495709375077	0.4208717266999308	0.5162010089251067	0.03289685189306823	0.06185195517738411
25	0.07220933784027489	0.07026466603080432	0.17453998451431593	0.16702632109324136	0.21696684	0.33306792142846847	0.5715372060241858	0.4208702857246917	0.5163386017647629	0.03292158171971214	0.06189665293122787
26	0.071610546993966	0.07003876599280731	0.17457284116082722	0.1670393686120709	0.21696684	0.33306792142846847	0.5715372060241858	0.4208702857246917	0.5163386017647629	0.03292158171971214	0.06189665293122787
27	0.07155183413807227	0.06981604179178459	0.17463432914680904	0.1670564655214548	0.21696684	0.33306792142846847	0.5715372060241858	0.4208702857246917	0.5163386017647629	0.03292158171971214	0.06189665293122787
