Epoch	Train Loss	Test Loss
1	0.4017354141175747	0.10231225419303645
2	0.06656073056161403	0.05174909467282503
3	0.04593211710453034	0.041546668857336044
4	0.03828005999326706	0.0366804424835288
5	0.03564994089305401	0.0349416621029377
6	0.03434091798961163	0.033832573858292206
7	0.03357276141643524	0.03320292796453704
8	0.03307590745389462	0.03279706681876079
9	0.032678237184882164	0.03249553218483925
10	0.03241910733282566	0.03218915030036284
11	0.03221033990383148	0.032023724735431046
12	0.03203733682632446	0.03185126153023347
13	0.03193878017365932	0.03162883181610833
14	0.03182102892547846	0.03150684046356574
15	0.03175308734178543	0.03138299950438997
16	0.0316815597563982	0.03147726546487083
17	0.03161372046917677	0.031583041519574494
18	0.03155630297958851	0.031302451277556625
19	0.03153368029743433	0.03117134535442228
20	0.03149424288421869	0.031087437077708866
21	0.03146478146314621	0.031152152253881744
22	0.03142330572009087	0.03117323504841846
23	0.03139175191521645	0.031049650729350422
24	0.031372905410826206	0.03108773874523847
25	0.03136252988129854	0.03106417555523955
26	0.03134722165763378	0.03118786766477253
27	0.03130450364202261	0.031112691954426144
28	0.03130119908601046	0.031121953916938408
29	0.03130524441599846	0.031067309739149136
30	0.03129312966018915	0.03093491915775382
31	0.03126545831561089	0.030909948131960373
32	0.03125333994626999	0.031099514225902763
33	0.0312440462782979	0.03101962205508481
34	0.03120919056236744	0.031091593772820805
35	0.031231720112264157	0.03088310425696166
36	0.03120550163090229	0.030996141631318176
37	0.031209398582577704	0.030949336436131725
38	0.031227728202939033	0.030811445868533592
39	0.031190932132303714	0.03104419010164945
40	0.03117749411612749	0.03089385317719501
41	0.03118797291070223	0.030836761969587078
42	0.031202443726360798	0.031108741931941197
43	0.0311964388564229	0.030883738447142685
44	0.031169660948216917	0.030976508541599564
45	0.031154687479138375	0.030940583137714344
46	0.031176984533667563	0.031093071741254433
47	0.03117096524685621	0.03091757695959962
