Epoch	Train Loss	Test Loss
1	0.4468568846279261	0.20772320363256666
2	0.1609606873624179	0.18021907533208528
3	0.14767898710406557	0.1778244467245208
4	0.14361733228576426	0.1759727154341009
5	0.1423586603938317	0.17596139427688387
6	0.14176979265650924	0.17617267411616114
7	0.14184353880736292	0.17619607887334293
8	0.14177978525356372	0.17699720255202717
9	0.14169213723163215	0.17666810750961304
10	0.14140654492134952	0.17664731707837847
11	0.14207614198022958	0.17701263601581255
12	0.14158902606185603	0.17676934310131603
13	0.14134850672313146	0.1767771848373943
14	0.14132136805933349	0.17686548911862904
