Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.2177548653837826	0.12967570556726069	0.459359	0.809279177460804	0.9263074723152908	0.8638477939062564	0.8194294652093045	0.9111472768708361	0.8628579220540666
2	0.12039925729854761	0.1130108564919819	0.4150554	0.8434633768812742	0.921944571989435	0.8809595340102547	0.8650044587633607	0.8913359124015473	0.8779728020165795
3	0.09679056667766409	0.08566831895984667	0.4664594	0.891650336008712	0.9278026208612714	0.9093673079230185	0.8982096811426787	0.9201082113401134	0.9090270810634781
4	0.08101636315092255	0.07507262251452904	0.49014878	0.9115403780492111	0.9243733626318751	0.9179120192427901	0.9136057739364789	0.9222247986523079	0.9178950536029454
5	0.07162044671654919	0.06705915336577878	0.48825458	0.9285535759633248	0.9311799888100812	0.9298649278080224	0.9307684773362755	0.9288940400470421	0.9298303140269365
6	0.06549861374618944	0.06745546730181386	0.48825458	0.9285535759633248	0.9311799888100812	0.9298649278080224	0.9307684773362755	0.9288940400470421	0.9298303140269365
7	0.0620299428293274	0.06042459253114083	0.5008008	0.9352203536376524	0.9359378105518407	0.935578944547736	0.9350769256370366	0.9360751953353127	0.9355757941950539
8	0.059674538350003706	0.0575513322401598	0.49288228	0.9404461928015048	0.9374928914145138	0.9389672198843664	0.9415985528272363	0.9362733740822027	0.9389284130120454
9	0.05812989394801169	0.05651836795355543	0.45233613	0.9370026776208757	0.9432321287767412	0.9401070837265886	0.9441778747555567	0.9352609391796127	0.9396982539139509
10	0.05679456731593616	0.0553145802972806	0.51858747	0.9399371646811291	0.9420822133521543	0.9410084665972939	0.9368643347908744	0.9450169820995765	0.940922999080221
11	0.05569170252604232	0.05375037995850764	0.47658658	0.9429524802479291	0.9438086661746983	0.9433803789486901	0.9466798643461122	0.9399180439930012	0.9432868365332852
12	0.0549277680961736	0.05387167891412112	0.47658658	0.9429524802479291	0.9438086661746983	0.9433803789486901	0.9466798643461122	0.9399180439930012	0.9432868365332852
13	0.05389974502550707	0.05301373139497517	0.46640483	0.9436586777138009	0.943686503816712	0.9436725905601292	0.9484268935155825	0.9385549188730886	0.9434650829768827
14	0.05317580521478569	0.05235305899011262	0.5061634	0.9454620746402581	0.9434124044194435	0.944436127452775	0.9445112078973706	0.9443354195396202	0.9444233055384912
15	0.05239855891691064	0.0510686431037036	0.49972615	0.9444604117540922	0.946647792135578	0.9455528369106811	0.9445016539381381	0.946602412074696	0.9455508661788405
16	0.05180953256445764	0.05001776259973904	0.46827704	0.9469691075814507	0.9485747214296136	0.9477712344907022	0.951419541124708	0.94364112375583	0.9475143688941182
17	0.051156487753495745	0.05111693869091872	0.46827704	0.9469691075814507	0.9485747214296136	0.9477712344907022	0.951419541124708	0.94364112375583	0.9475143688941182
18	0.05055194585944049	0.04917114250835656	0.46686158	0.947751705535469	0.9494266985641902	0.9485884626355393	0.9521041208806318	0.9446989387193019	0.9483870747613784
19	0.04997525378444974	0.04911974211131906	0.46267128	0.9482486803552741	0.9485863057911468	0.9484174630255426	0.9535897918765482	0.9429200211850208	0.9482248924475918
20	0.04950395711469201	0.049256734285137556	0.46267128	0.9482486803552741	0.9485863057911468	0.9484174630255426	0.9535897918765482	0.9429200211850208	0.9482248924475918
21	0.0488620239830895	0.047538737347618695	0.47026956	0.9506756427955894	0.9501411951767696	0.9504083438515712	0.9543947152247328	0.9460249172914882	0.9501913851926119
22	0.04838850096602739	0.04733770478925953	0.45688722	0.9490772296766571	0.9518103963613234	0.9504418480948085	0.9547613645229335	0.9454954832478644	0.9501058331088141
23	0.047839301313504314	0.046882266596476464	0.5120293	0.9515585730861692	0.9508000677062849	0.9511791691812039	0.9498470803196372	0.9524851614859998	0.9511642917080839
24	0.04737664955286666	0.047506864974006066	0.5120293	0.9515585730861692	0.9508000677062849	0.9511791691812039	0.9498470803196372	0.9524851614859998	0.9511642917080839
25	0.04696906377049531	0.04652559185734374	0.44200137	0.9495433037412223	0.953445706108003	0.9514905036549907	0.9571169263789114	0.9447241179513947	0.9508801450523603
26	0.046645554937807726	0.04721694231636262	0.44200137	0.9495433037412223	0.953445706108003	0.9514905036549907	0.9571169263789114	0.9447241179513947	0.9508801450523603
27	0.04612512002929782	0.047761679897246334	0.44200137	0.9495433037412223	0.953445706108003	0.9514905036549907	0.9571169263789114	0.9447241179513947	0.9508801450523603
28	0.04581283090485354	0.04510425819525484	0.44950396	0.9522799632521783	0.954871922915935	0.9535741817521599	0.9584082764498099	0.9479018710754386	0.9531261213505433
29	0.04543632831213609	0.04510955628589054	0.44950396	0.9522799632521783	0.954871922915935	0.9535741817521599	0.9584082764498099	0.9479018710754386	0.9531261213505433
30	0.04503388738693875	0.04696689976346975	0.44950396	0.9522799632521783	0.954871922915935	0.9535741817521599	0.9584082764498099	0.9479018710754386	0.9531261213505433
31	0.04486405419563275	0.044554225798976214	0.4731758	0.953794346153235	0.9539318663382963	0.9538631012891317	0.9572781236069341	0.9502397101190643	0.9537459315939888
32	0.044456032817311496	0.04407419125425678	0.48792836	0.9540692097231537	0.9543785822962617	0.9542238709339919	0.9555422165179275	0.9528369048270982	0.95418764315223
33	0.04424638867750084	0.045976864981513495	0.48792836	0.9540692097231537	0.9543785822962617	0.9542238709339919	0.9555422165179275	0.9528369048270982	0.95418764315223
34	0.04383262119194174	0.04431699731015746	0.48792836	0.9540692097231537	0.9543785822962617	0.9542238709339919	0.9555422165179275	0.9528369048270982	0.95418764315223
35	0.043623242763053044	0.04302265366722394	0.4790211	0.9553224015201451	0.9563035968197959	0.9558127473570591	0.9579570483469175	0.9534665771064678	0.9557065380372693
36	0.04328972959184676	0.04392898086393844	0.4790211	0.9553224015201451	0.9563035968197959	0.9558127473570591	0.9579570483469175	0.9534665771064678	0.9557065380372693
37	0.04306035274350636	0.043375121825778414	0.4790211	0.9553224015201451	0.9563035968197959	0.9558127473570591	0.9579570483469175	0.9534665771064678	0.9557065380372693
38	0.042845013727702094	0.04286057600223949	0.43629614	0.9547278302372623	0.9575623669473848	0.9561429978132752	0.9617537187643729	0.9491341216315836	0.955402249978401
39	0.042611279758968806	0.04234796607425447	0.44789216	0.9555283353867884	0.9575222525053815	0.9565242548451064	0.961090050859315	0.9511912553197112	0.9561150328649106
40	0.042378504772467074	0.042066684699041304	0.44046673	0.9566235096748367	0.9581448401338961	0.9573835705371682	0.9630037523388479	0.9507525813978513	0.9568389531014818
41	0.042136928585839215	0.0425962531368512	0.44046673	0.9566235096748367	0.9581448401338961	0.9573835705371682	0.9630037523388479	0.9507525813978513	0.9568389531014818
42	0.04197654621908016	0.04177090710384308	0.49625635	0.9563215478032635	0.9581609242061074	0.957240352396295	0.9567519271258639	0.9577237821006488	0.9572376079394315
43	0.041736806887391856	0.046104737114957994	0.49625635	0.9563215478032635	0.9581609242061074	0.957240352396295	0.9567519271258639	0.9577237821006488	0.9572376079394315
44	0.041560546352742866	0.04304263545038728	0.49625635	0.9563215478032635	0.9581609242061074	0.957240352396295	0.9567519271258639	0.9577237821006488	0.9572376079394315
45	0.041344470231682154	0.0412386754732256	0.47053596	0.9558671693428448	0.9594637340552273	0.9576620749254177	0.9594032380178509	0.9556340973139983	0.9575149584897682
46	0.041190578565409613	0.04167127778721338	0.47053596	0.9558671693428448	0.9594637340552273	0.9576620749254177	0.9594032380178509	0.9556340973139983	0.9575149584897682
47	0.04089947726874546	0.040956028759737924	0.46978945	0.9555088607103156	0.9606900488228183	0.9580924500892019	0.9589277731839696	0.9570497828841729	0.957987857655971
48	0.04079486751884712	0.04128479736001161	0.46978945	0.9555088607103156	0.9606900488228183	0.9580924500892019	0.9589277731839696	0.9570497828841729	0.957987857655971
49	0.040545753575748085	0.04093586279649955	0.47349697	0.9571203664193424	0.959257896226332	0.9581879392216313	0.9599720723094199	0.9561942634241688	0.9580794438059685
50	0.04038714712493607	0.04019545268891864	0.45382145	0.957004320627178	0.96019680394167	0.9585979042561183	0.9620864433184404	0.9543863371167922	0.9582209212696297
