Epoch	Train Loss	Test Loss
1	0.2545309999989251	0.09886507524384393
2	0.07139006067635649	0.050904651482899986
3	0.047517467037600986	0.03978468105196953
4	0.040249890758324476	0.040436635414759316
5	0.03652280146035097	0.036622697280512914
6	0.03442981630816298	0.03618139276901881
7	0.032994484876172014	0.037575547893842064
8	0.03164897167707904	0.0349752443532149
9	0.030512993429171836	0.03554491408997112
10	0.029616619918053432	0.03474539932277468
11	0.0286630793648251	0.03540802912579642
12	0.027642812737721508	0.03384540064467324
13	0.026220658036359284	0.03750090797742208
14	0.024649354834425246	0.03892322008808454
15	0.022942589027649264	0.04137762263417244
16	0.021468498317872065	0.04833638212747044
17	0.01977716541012465	0.04364400522576438
18	0.018452015721191792	0.04400354458226098
19	0.017138134672353835	0.05087264420257674
20	0.016003899702455027	0.0483660933872064
21	0.014702258063322407	0.0475566801097658
