Epoch	Train Loss	Test Loss
1	0.20435863777489985	0.1998846562323617
2	0.19156566331699743	0.19658399387901904
3	0.1908908122045509	0.1969033922342693
4	0.18987535697928928	0.19519874351281746
5	0.18798646299263178	0.20723040737942153
6	0.18736629996259332	0.19759683610469686
7	0.186472459049043	0.20077846199274063
8	0.18141223654403524	0.19747434556484222
9	0.18510447587754766	0.2129409301514719
10	0.17429308081835004	0.19985742005063037
11	0.17303364509243077	0.2114657590932706
12	0.17370219970658674	0.19579449482262135
13	0.1803853750481444	0.19650450925908836
