Epoch	Train Loss	Test Loss
1	0.16570934468113324	0.1179442890873056
2	0.13564469323438758	0.09937776793236783
3	0.131767385858385	0.1024950782726654
4	0.13193734683753813	0.09988891283212362
5	0.1294195903246017	0.10161381628669032
6	0.12716393214376534	0.096495419219726
7	0.12487970907241105	0.09376421675950997
8	0.12367624786189374	0.09443328180657527
9	0.12274451609700918	0.09257688934578115
10	0.12213796957889024	0.09250048073229815
11	0.12229859870584572	0.0923385269998875
12	0.12122362691032536	0.09412105165245035
13	0.12162990310393712	0.09604194438905703
14	0.12117988681968521	0.09402077647029253
15	0.12092099505312302	0.09550604063988047
16	0.1208528608412427	0.09237798127421917
17	0.12036415287019575	0.09329236227045902
18	0.12020461280994556	0.09468293742406966
19	0.11998221885193797	0.09197336347837562
20	0.1205775752882747	0.09256844237289517
21	0.12003975669469903	0.09459251568389757
22	0.11966483003514654	0.09300440139970238
23	0.1212152390028624	0.09321411150583805
24	0.11974299708929131	0.09388666420113442
25	0.11956687467720578	0.09386100095148765
26	0.11942207017803894	0.09530551417050072
27	0.11958210479248972	0.09685491989698448
28	0.11916035913369234	0.09523245360024057
