Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3876784775295301	0.23222913630846617	0.5347214	0.8852773568574648	0.9901914962220444	0.9347999665457811	0.8851952732270343	0.9902659474345045	0.9347873752329735
2	0.20097596170473062	0.19852543826336447	0.5214317	0.8850564619582074	0.9905048096294155	0.9348163620601212	0.8845310948293659	0.9908955644613193	0.9346971092178358
3	0.17864815302016987	0.18361733599525432	0.5264253	0.8873984469118802	0.9874710620959603	0.9347640277515608	0.885197526956331	0.9894254444342068	0.9344139807175835
4	0.16665404060930808	0.17630100459724232	0.41503924	0.8955075642831518	0.9886954779174866	0.939797101923345	0.9000230244314387	0.9804650965721932	0.9385235160064738
5	0.16119623930398788	0.17827673117103784	0.41503924	0.8955075642831518	0.9886954779174866	0.939797101923345	0.9000230244314387	0.9804650965721932	0.9385235160064738
6	0.15889629689816023	0.17047419688947824	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
7	0.15748075000276826	0.1861726794121922	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
8	0.15646038935281775	0.17983451716169932	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
9	0.15577274709257982	0.18433217542866867	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
10	0.155107507756382	0.18139917931478958	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
11	0.15443551231212602	0.1849933783105318	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
12	0.15397033378379568	0.1913893280631822	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
13	0.15340947311493752	0.1769552445417081	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
14	0.15293468888436992	0.18633948257327942	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
15	0.15257378756249795	0.18693022125980993	0.4087669	0.8957899436706492	0.9890679873875896	0.9401208888045319	0.8989608082646611	0.9844345270766744	0.9397581501221041
