Epoch	Train Loss	Test Loss
1	0.19182996772714958	0.17814020381961154
2	0.18328657087466727	0.17826439082362247
3	0.18222193279485593	0.1777127609524491
4	0.1820726308900278	0.17909461817279826
5	0.18112952296989632	0.17424467135508162
6	0.17771787594333005	0.1767605931174113
7	0.17370496951757264	0.16369905998439593
8	0.17070076310314894	0.1628820808845663
9	0.17018264892914287	0.16102665707230393
10	0.16696534871598312	0.15947588208894717
11	0.1656292113992903	0.15956900194504203
12	0.1642709971045169	0.16101343646168362
13	0.16363214184726335	0.15839224915512265
14	0.16476031723378717	0.16037833263888804
15	0.16451182745654008	0.16047001231510566
16	0.16291306670255587	0.16087054564269176
17	0.1641169728504287	0.1641571233008366
18	0.16229085780651634	0.16604345259317665
19	0.16168288650183843	0.1641779414593653
20	0.16251935820127356	0.16491041738632117
21	0.16161613164619468	0.1651307377676863
22	0.16360738264874938	0.16799451442763447
