Epoch	Train Loss	Test Loss
1	0.21448011903610445	0.14947016320541395
2	0.15033608551760366	0.1476928673103346
3	0.14958892628214412	0.14708522310916414
4	0.14937844569969894	0.1469189150536314
5	0.14932187097637276	0.14695984965309183
6	0.14928102101150312	0.14680781299974902
7	0.14927763968033897	0.1469013733749694
8	0.1492670606961824	0.14685374741435897
9	0.14926218549559886	0.14677824798627948
10	0.14924767910313785	0.146766130911543
11	0.14924686234024234	0.1468890110651652
12	0.14922592570459037	0.14690249598195368
13	0.14924933503669008	0.14691910882156792
14	0.149251792887996	0.14679529697548413
15	0.14923584276348129	0.14677021678880597
16	0.1492241261372889	0.14677396252857033
17	0.14923967241792752	0.14678059486632652
18	0.1492404648123827	0.14676855409398992
19	0.14925427505172284	0.14687850770164043
20	0.14926324162940333	0.14673655591112503
21	0.149215426267986	0.14689208989870464
22	0.1492520570755005	0.1467363011646778
23	0.14922739274071573	0.14677529797909108
24	0.14923928095433944	0.14675333049703151
25	0.1492332429590082	0.1467660274488706
26	0.14924499342091999	0.14685634655732635
27	0.14925343111941689	0.14678133944881724
28	0.1492595577934631	0.14677331453942238
29	0.1492394545584693	0.14688772560222774
30	0.14923342227711714	0.14687129723053452
31	0.14927116350123756	0.14677675934970802
