Epoch	Train Loss	Test Loss
1	0.13029503057866046	0.0695496775431208
2	0.058080763866504036	0.05169327877978287
3	0.042145907859473176	0.04269604644931779
4	0.03387835740189379	0.04283140160807288
5	0.029521030131339405	0.04063047592223871
6	0.02547695504229826	0.04515316650861561
7	0.022290819489474718	0.04416750601981536
8	0.02162096415607569	0.041266829457761035
9	0.01848053641151637	0.04740031404734248
10	0.017398501266143285	0.04254618463207885
11	0.015404287473453829	0.04242947974269933
12	0.015034523797415508	0.04484568938317866
13	0.013584374663575241	0.044539640233437025
14	0.01220184930813654	0.04911668696394651
