Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3403491546069422	0.2979513426621755	0.5405290858312086	0.5502328157424927	0.34296793	0.07000716526141335	0.692843188169251	0.12716514413679902	0.04919484379658181	0.13670648168756336	0.07235294310124242
2	0.2413086158133322	0.22510807017485301	0.3781880167397586	0.42875090837478635	0.2937113	0.08499773656426308	0.5966688923510646	0.148798556880642	0.048358612092250154	0.011511734302742539	0.01859656832391187
3	0.17196494725442701	0.17810164093971254	0.2691913003271276	0.3557281017303467	0.30706656	0.15226827219266312	0.2689368647525781	0.1944446927773854	0.0	0.0	0.0
4	0.1273799804189513	0.1508365084727605	0.20217705992135135	0.31657586693763734	0.24833907	0.22988399772018642	0.3391324776813315	0.274020641216493	0.0	0.0	0.0
5	0.10011711956993226	0.1348272850116094	0.16245273568413474	0.29691495895385744	0.229664	0.37672976280756554	0.3101985805079506	0.3402422939602822	0.0	0.0	0.0
6	0.08354985221259055	0.1250498314698537	0.13844149017875845	0.28772503733634947	0.17525195	0.35213573664077896	0.4507567326953038	0.3953893209253896	0.0	0.0	0.0
7	0.07305069411954572	0.11961548030376434	0.12341218136928299	0.2837545335292816	0.15662122	0.3523132443474004	0.5027697405841185	0.41430467354949807	0.0	0.0	0.0
8	0.06630033170503954	0.11588280548652014	0.1137135811150074	0.28232607841491697	0.12813044	0.33496772084661275	0.5575215767737468	0.4184962943368557	0.0	0.0	0.0
9	0.06168352794503012	0.11355133801698684	0.10730408572337845	0.2822861194610596	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
10	0.0585882710593362	0.11150250534216563	0.10293763469565999	0.28311423063278196	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
11	0.056389282667829145	0.11046140889326732	0.09990762648257343	0.2842618107795715	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
12	0.0547811352918225	0.10896324416001638	0.0977970917116512	0.28522839546203616	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
13	0.05365419303697924	0.10820321589708329	0.09626526724208485	0.2865212619304657	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
14	0.05275371153989146	0.10785399774710337	0.09513985839757053	0.28778802752494814	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
15	0.05227890124003733	0.10733629266421	0.09437008083543995	0.2887244999408722	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
16	0.05173076232594828	0.1072018325328827	0.09378475814380428	0.28963692784309386	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
17	0.051489017723548795	0.10677382250626882	0.09337680888446895	0.29044622778892515	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
18	0.05115232304219277	0.10629359632730484	0.09305155040188269	0.29094184637069703	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
19	0.0510322947896296	0.10631156365076701	0.09280498190359636	0.29177890419960023	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
20	0.050873782605894154	0.10569710383812586	0.09265598959543488	0.292285692691803	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
21	0.050828011105618166	0.10508152892192205	0.09251010739667849	0.2926605999469757	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
22	0.05075893743384269	0.10628625204165777	0.09241733090444045	0.2930093467235565	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
23	0.05066332160945861	0.1059042418996493	0.09234957092187622	0.2930450618267059	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
24	0.050534076267673124	0.10652450571457545	0.09235095605254173	0.293269020318985	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
25	0.050486675914256804	0.1054183046023051	0.09232940812679855	0.29352558255195615	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
26	0.050520871074930314	0.10560059944788615	0.09224594994024797	0.2936307072639465	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
27	0.050499072298407555	0.10536333471536637	0.09219642423770645	0.29363182187080383	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
28	0.050499468741397706	0.1057687391837438	0.09216765805401585	0.2936940252780914	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
29	0.05049975480764143	0.10523576190074285	0.09217704019763252	0.2932360529899597	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
30	0.050367185966141766	0.10465058585007986	0.09219344620677558	0.29337947964668276	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
31	0.05036283242366006	0.10560923864444097	0.09212380495261062	0.29322494864463805	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
32	0.050516985777405	0.1050871600707372	0.09211402030831034	0.29266908168792727	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
33	0.05035745334481039	0.10472378134727478	0.09211922707882794	0.29230347871780393	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
34	0.05030150489220696	0.10450537701447805	0.09205923060124571	0.2917460799217224	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
35	0.05047047378555421	0.10498288422822952	0.09201603332026438	0.29087808132171633	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
36	0.05045804189097497	0.10521121323108673	0.09196644174781712	0.29186815917491915	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
37	0.05031196076062418	0.10381595293680827	0.09196744215759364	0.28832787573337554	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
38	0.050495708120926734	0.104363880554835	0.09186284311793068	0.29141256511211394	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
39	0.05019437287363314	0.1033531536658605	0.09182011200623079	0.28248734772205353	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
40	0.0504420148509164	0.10409030169248581	0.09172037582505833	0.2926171481609344	0.12519987	0.33561296952804137	0.5612866928802829	0.42005834464985115	0.0	0.0	0.0
