Epoch	Train Loss	Test Loss
1	0.10227447140373681	0.07066885817875253
2	0.05924521939814987	0.04704013797091254
3	0.04371579023624273	0.038630237525447884
4	0.03581317532387443	0.03675660275662622
5	0.031045403660632166	0.03341467037849815
6	0.027124647198146896	0.02994848894127083
7	0.024177303502714277	0.027893734197561623
8	0.021803772518117177	0.02792987162709659
9	0.020575942174020343	0.026453080547458315
10	0.019462257788229482	0.03419301426368402
11	0.01819066744283738	0.026873765341567653
12	0.016861670661045422	0.02650822760497636
13	0.015827598978058063	0.027334421945749022
14	0.015169999247094742	0.0295769260099805
15	0.01473016993149667	0.024457086022969678
16	0.014133169070670479	0.028465422603519672
17	0.014390309915450731	0.02964203806052394
18	0.013235978568602997	0.026527566197889704
19	0.012694731834379578	0.029783558959128164
20	0.012419899186833684	0.025718387041293773
21	0.010562520388415769	0.028103979495981483
22	0.011178651857855064	0.02698335601743443
23	0.011352583946296036	0.024522551847291543
24	0.010213324283704833	0.02936198187212572
