Epoch	Train Loss	Test Loss
1	0.5292272940278053	0.21756990018643832
2	0.11145204283735331	0.06413722038269043
3	0.050998879048754185	0.04537748917937279
4	0.040054208982516736	0.03810051348256437
5	0.03385329219129156	0.032055729411934554
6	0.030162156340392196	0.029919759027267758
7	0.02852092913406737	0.028470385035401898
8	0.02757489966119037	0.027573665996131144
9	0.02674610907321467	0.027057224002323653
10	0.026236967019298497	0.026517580214299653
11	0.02581418990431463	0.02618430956806007
12	0.02551874699180617	0.025870147308236675
13	0.02528784073450986	0.025592845031305364
14	0.025146001730771625	0.025301061864746243
15	0.024888411931255284	0.025172686792517964
16	0.024829303900546888	0.02505791001021862
17	0.024611765628351885	0.024929589542903398
18	0.024600406779962426	0.024867757174529527
19	0.02452789614086642	0.024804931624155296
20	0.024427896913360145	0.024671609660512524
21	0.02429485578528222	0.024568282557945503
22	0.024266729350475705	0.024453596162952874
23	0.024226649116505596	0.02455319415189718
24	0.024155308766400114	0.024661745680005925
25	0.024182851700221792	0.024299985091937214
26	0.02411971882204799	0.02436393185665733
27	0.024108328692176762	0.024358614200824184
28	0.024007337167859077	0.024306534348349822
29	0.02396036103806075	0.02434222439402028
30	0.02397441349047072	0.024228706759841817
31	0.023936026346157577	0.02437029122129867
32	0.023983646786826497	0.024161657514540774
33	0.0238636092228048	0.024147605425433108
34	0.023893136805032984	0.024274221474402828
35	0.02386277788044775	0.024100309139803835
36	0.023847695056568172	0.02423705866462306
37	0.02391917395460255	0.02411879304992525
38	0.023933262454674524	0.024204410906685025
39	0.023893373580101657	0.024243051284237913
40	0.023859423694803435	0.024047537461707468
41	0.02388749540071277	0.02406960412075645
42	0.023856191841118476	0.0239961361022372
43	0.023762387935729587	0.024309021469793822
44	0.023774216663749778	0.024150047843393526
45	0.023722075583303675	0.024014524919422048
46	0.02382481235134251	0.024025819803539076
47	0.023767510209889972	0.0240287504305965
48	0.023799054598545328	0.024139062354439182
49	0.023770235807580108	0.02416477362184148
50	0.023759303231011417	0.02402214460859173
