Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.30618560240752457	0.1761980225070775	0.34000231251532204	0.2216007122579886	0.3752983	0.6906535637889042	0.9741943507377037	0.8082789956839141	0.7021659568487427	0.9370097948170226	0.8027648999635698
2	0.1469263532023499	0.10691135092604932	0.1911144401487066	0.14128145641412865	0.5221779	0.7256348407933226	0.9585053914193007	0.8259703008083895	0.719173220783217	0.964836484343496	0.8240861793872579
3	0.11189903537000435	0.07702715743145497	0.15706703708975356	0.10644082279026913	0.51101154	0.7590159157908566	0.9469716755658817	0.8426398611563392	0.7567918982150051	0.9502601024249037	0.8425626711342671
4	0.09269232609565707	0.06072761511041535	0.13256187070140524	0.09155346209905585	0.49689063	0.7845240039115612	0.9471115495510055	0.8581849033058678	0.7852138324724358	0.946060149068713	0.8581651700655814
5	0.0797208515846211	0.05334156052135735	0.12491708714000428	0.08746593045134123	0.54611003	0.7865298389808756	0.9478547677211052	0.8596894309971675	0.7776206898316337	0.9601766031128807	0.8593098809674261
6	0.07301324541154115	0.048938150845950455	0.11647805933794264	0.0834092354389275	0.4888096	0.7953551460317101	0.9481236972380201	0.865046415198978	0.7972931269117459	0.9453388550208538	0.8650273603665535
7	0.06508954294781753	0.045442045096763604	0.10826542833562713	0.07990453427746183	0.50032383	0.8101398768632831	0.947040128611305	0.8732571174124323	0.8100873062321551	0.9471085816567284	0.8732556738969249
8	0.060946244606073355	0.043428143982192594	0.10429136718504996	0.07792564354786256	0.5034481	0.8162696118524772	0.946489153399541	0.8765695557413011	0.8155902475870073	0.947334524575888	0.8765397272155141
9	0.05890137434437655	0.04201440702078583	0.10207686606197726	0.07702785502282941	0.51908964	0.8213962732143489	0.9469581764338472	0.879719467064267	0.8180525836967699	0.9511815857286793	0.8796083268308419
10	0.057320206558358844	0.04119859980218273	0.10027014497070681	0.07553113956435197	0.4495623	0.8158715640093797	0.9562745880467005	0.8805111732651237	0.8223633373085167	0.9470493195097115	0.8803131773548449
11	0.05614890174373337	0.04063902646571183	0.09872645452536272	0.074433749478285	0.49351987	0.8202472836503043	0.9524422706267694	0.8814156809695141	0.8211470809318901	0.951206764960772	0.8814048732089456
12	0.05489073214323624	0.040154248234822595	0.09721591212472863	0.07385646037402607	0.5324329	0.8255530103241003	0.9511552576342858	0.8839144843152961	0.8209233204038009	0.9568591674807633	0.8836941642527079
13	0.05402719200305317	0.039716098799283124	0.09616443728873743	0.07336389509086706	0.5291632	0.8280256929823634	0.9522754941161017	0.8858148066628198	0.8241850542198048	0.9571893696537214	0.8857219032158772
14	0.05301776173106138	0.03929057260372227	0.09496336652593718	0.07314844480177173	0.45922258	0.823724640021784	0.9580472825768522	0.8858228631344695	0.8277846282364673	0.9522965565916166	0.8856859538630436
15	0.05230725813603056	0.038969395106001725	0.09401261971141751	0.07256238304433368	0.5102527	0.8275273819200748	0.9542867690507219	0.8863982039465281	0.8260491546417946	0.9561735839027542	0.8863610182851923
16	0.05167659917387409	0.03883076236723996	0.09305281756003259	0.07242553962432609	0.51911736	0.8281645505042805	0.9558076712599458	0.8874196815180581	0.825455365019248	0.9590068698136047	0.8872335321258338
17	0.05101286428778068	0.03879848976867448	0.09198773726409311	0.07249114424192986	0.51911736	0.8281645505042805	0.9558076712599458	0.8874196815180581	0.825455365019248	0.9590068698136047	0.8872335321258338
18	0.05035328572427017	0.03857916959380503	0.09112888611647306	0.0718781956199075	0.50024515	0.8286130553422211	0.9571217782550236	0.8882434122840741	0.8285773886027058	0.9571641904216286	0.8882411819036987
19	0.05008268255902373	0.03850428642128869	0.09040269132147837	0.07147851188470718	0.5165121	0.8290870714395036	0.9579033875736755	0.8888523274645881	0.827092913636162	0.9604004397844887	0.8887757780790719
20	0.0495076402157977	0.038397123722238934	0.08981475159937506	0.07139156447077284	0.48989034	0.8275809715888539	0.9591853264243307	0.8885364865664845	0.8287258326290174	0.957616459214048	0.8885211990168045
21	0.04909240115379942	0.03831683505969725	0.08902233983107034	0.07129965382976597	0.5344541	0.8299334027778527	0.957826030845421	0.8893051292003498	0.8257681722251775	0.9626091275577983	0.8889533320817011
22	0.04876427063043567	0.038205555164449505	0.08829949944388142	0.07093227903048198	0.5069022	0.8300552054966168	0.9582889266141228	0.8895745484589568	0.8292646996021797	0.9592881496002533	0.8895502300252665
23	0.04836090720002202	0.03809034388190765	0.08777947373976365	0.07081595585257018	0.50874794	0.8308136723295998	0.9589121844123129	0.8902786428123631	0.8297566816817811	0.9602172919860344	0.8902327359086604
24	0.04795353299249774	0.037801999913649166	0.08711808417712785	0.07077304717330705	0.5216213	0.833097211584981	0.9568456683487288	0.8906937390627968	0.8304657363715542	0.9600612381901742	0.8905735288691148
25	0.04756636890596238	0.037809912584346836	0.08689876283565279	0.07061539103790206	0.5121943	0.8337763015413893	0.9572120596841625	0.891240555430685	0.8323987730005267	0.9589359275665297	0.8911981543592289
26	0.04723063187970632	0.03765936655481514	0.08617273302368038	0.0702683654974918	0.5343841	0.8340748994586595	0.9565724305981858	0.8911336593016103	0.8303206770390873	0.9610078049875176	0.8908970736336806
27	0.04685514239945274	0.037588872444286624	0.08582420305487859	0.07023466081947696	0.4942758	0.8339621883253253	0.9576091830861428	0.8915188784890793	0.8345892032904191	0.9567535678876137	0.8915057584914113
28	0.04661462882506675	0.0375329842120945	0.08506952217929271	0.07002737525166297	0.53067935	0.8338659288478821	0.958549814094932	0.8918712460814806	0.8303974893133846	0.9625163569270078	0.8915890385823784
29	0.0463809234832508	0.03738599871586767	0.08474045148047295	0.0698689967140454	0.5235704	0.8335068787548124	0.9591732633701723	0.8919354815734896	0.8311140936933271	0.9621902715106275	0.8918618735154218
30	0.04608658960332041	0.03738783506287945	0.08439838861562929	0.06965619885698468	0.5273506	0.8351847061474145	0.9582248775408526	0.8924840929267696	0.8322180213504592	0.9616586354809271	0.8922683104067439
31	0.0458398771242819	0.03724644256742309	0.08391278533481103	0.06963979054977294	0.536273	0.8388998672814193	0.9554759372705866	0.8934010756648648	0.8345799242518478	0.9602964677462653	0.8930354835396794
32	0.04550822696824005	0.03728238201077036	0.08401330387559384	0.0693345778450674	0.541104	0.8366183899908535	0.9571440853313644	0.8928320830385873	0.8322248122346754	0.9624305752085472	0.8926043521736384
33	0.045346554617087045	0.03712055769836088	0.08313611903078648	0.0694718866982833	0.541104	0.8366183899908535	0.9571440853313644	0.8928320830385873	0.8322248122346754	0.9624305752085472	0.8926043521736384
34	0.04517230930319731	0.03705207665162764	0.08260769644000912	0.06912855241371661	0.5291519	0.8356759222085897	0.9595449203244847	0.8933369836117621	0.8324721041923319	0.9633750357583392	0.8931526802065533
35	0.04495902775206428	0.03700112030178094	0.08205841944774211	0.06891766971065885	0.5182824	0.8370195288438194	0.958525687986615	0.8936613928993818	0.8348679536269807	0.9610783642804924	0.8935384306997519
36	0.04480561828915624	0.03685369398176885	0.08199186942113039	0.06870909293695372	0.5036613	0.8378921557177151	0.9581467549043974	0.8939936047183927	0.8374662794368859	0.9586637429397624	0.893975990633984
37	0.044540059728466946	0.03659827374055875	0.08161639092870838	0.06841352173969859	0.46234906	0.8344520479440329	0.9609026840869934	0.8932242729593931	0.8381677812795408	0.9558344780469648	0.8931423130268249
38	0.0443386431729448	0.03660663002230924	0.0818202819325318	0.0682639071882582	0.53972596	0.84289607921352	0.9554761287476367	0.8956622874155211	0.8381776132893248	0.9608933974500619	0.8953502443121001
39	0.044042733387238735	0.03660663249466917	0.08057889371122444	0.06782013786082365	0.5060035	0.840139674233404	0.9578965901383958	0.8951620666775937	0.8394859029995726	0.9587124738490219	0.8951466280784718
40	0.043945322293734206	0.036549499827912814	0.08030276819651956	0.06795578574140866	0.5060035	0.840139674233404	0.9578965901383958	0.8951620666775937	0.8394859029995726	0.9587124738490219	0.8951466280784718
41	0.04371443884312243	0.036491527791610724	0.0803457511311078	0.06766574502903588	0.51084054	0.8422293032309327	0.9573708898972496	0.896116615913594	0.84106606042308	0.9587970109666566	0.896081082586457
42	0.04350978244042051	0.036137471940341614	0.07984307826141626	0.06696207304390109	0.48940527	0.8438841658354282	0.9558318931067878	0.8963762875655019	0.8451196024884834	0.9541422996163949	0.8963279442819574
43	0.04317794023216635	0.03593404655405086	0.07937095223704754	0.06657531599001008	0.56498003	0.8511070096762041	0.9491188992060978	0.8974448641637522	0.843444662240489	0.957797692242001	0.8969912893924542
44	0.043014416606097984	0.035872424966086155	0.07895604988241064	0.06609614897950165	0.5037189	0.8516893756768132	0.9504018911805288	0.8983420631666431	0.8511890474826344	0.9509838856744147	0.8983234105070194
45	0.042767031404419224	0.03570657608722397	0.07867957227631828	0.06573548733073027	0.5336435	0.8500742955385497	0.9521943078468444	0.8982411433437536	0.845982004012931	0.9570384857382149	0.8980900002906373
46	0.04261581237981285	0.03537969221528486	0.07821140467132652	0.0647284564669846	0.48840052	0.8561119433571815	0.9476893315497884	0.8995759861338399	0.8574591628547948	0.9459619213419938	0.8995389088818148
47	0.042427187466966935	0.03472216382435114	0.07735822053410071	0.06287551372229648	0.52035034	0.8686879092851666	0.942113136895751	0.9039118824523731	0.865658435835194	0.9453854796825617	0.9037670578731888
48	0.04201184307103572	0.033306764753655994	0.07619307204587025	0.05867705970597105	0.35108122	0.8660517563650467	0.9410305256542867	0.9019856457507991	0.8836540724858105	0.9089471098262576	0.8961221527659958
49	0.041203961397210755	0.030533908156128668	0.07427241301256648	0.052449749693984075	0.38817325	0.8699899273056724	0.9375442072639499	0.9025046898133705	0.8831680868992465	0.9182344169274903	0.9003599490954148
50	0.04031634499197421	0.029111629640080516	0.07279316288578576	0.05173424967140162	0.5182248	0.8776015452911943	0.9390228887836191	0.907273867732605	0.8755721983388169	0.941250532784892	0.9072242261833907
