Epoch	Train Loss	Test Loss
1	0.25351839642009827	0.1726915596851281
2	0.17571213281770268	0.17054086138627358
3	0.1749017250509889	0.17005208653530904
4	0.17475336629180283	0.16994125223053352
5	0.17462987064475743	0.16999173882816518
6	0.17461539518105593	0.16989529678331955
7	0.174596905708313	0.16979739163070917
8	0.17459177411218205	0.16983450164220162
9	0.17463252549999755	0.16986391028123243
10	0.17461181197647757	0.1697381486051849
11	0.17462406415894557	0.16978284184421813
12	0.17461099346198947	0.16974128410220146
13	0.17462577352501418	0.17001351421432837
14	0.17457971067775582	0.16976858622261456
15	0.17459431227663874	0.16977785155177116
16	0.17457025123873787	0.1698365339211055
17	0.1746031427187539	0.16977231856435537
18	0.17456818480446865	0.16982415757541144
19	0.17457316130259787	0.16980329541755573
