Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.30710323459722777	0.16131691504459905	0.4780848413418344	0.2323630579012005	0.5034705	0.8849273055900627	0.9903061978502636	0.9346558642057244	0.8848852207742854	0.9903544463975871	0.934653877354231
2	0.11939103619167299	0.10475450086084251	0.21396853671771537	0.19769224897027016	0.5655155	0.8863598014574595	0.9876972286074962	0.9342886640096322	0.8836048428672271	0.9908723073813588	0.9341693702151362
3	0.10034572340152932	0.09493612537008463	0.18999031602953026	0.19199071561819628	0.5648465	0.8857817961287135	0.9879961972846609	0.9341011040533435	0.8837241394282892	0.9902424915225477	0.9339560045442948
4	0.09245075902083155	0.08988125257346095	0.19839653815966327	0.19302686198957655	0.5648465	0.8857817961287135	0.9879961972846609	0.9341011040533435	0.8837241394282892	0.9902424915225477	0.9339560045442948
5	0.08721461808873397	0.08579298958885578	0.1978551110079051	0.1998703205565873	0.5648465	0.8857817961287135	0.9879961972846609	0.9341011040533435	0.8837241394282892	0.9902424915225477	0.9339560045442948
6	0.08427244381076007	0.08404476836095659	0.1903741687320628	0.2025736151361152	0.5648465	0.8857817961287135	0.9879961972846609	0.9341011040533435	0.8837241394282892	0.9902424915225477	0.9339560045442948
7	0.08264787651767785	0.08299896699300378	0.1742702375714131	0.2007364950142801	0.5648465	0.8857817961287135	0.9879961972846609	0.9341011040533435	0.8837241394282892	0.9902424915225477	0.9339560045442948
8	0.08126816770174738	0.08222992236878039	0.17646119452509848	0.18256468971897113	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
9	0.08027770433744247	0.08144952214265964	0.16815284596474608	0.18829003278852294	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
10	0.07960894408240689	0.0809830074977814	0.16118372951625246	0.1902926093163459	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
11	0.07881198002900364	0.0806535410466699	0.16726923260801857	0.19601295663435991	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
12	0.07844003423286433	0.08037150967200953	0.16272365927121263	0.1903116732394617	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
13	0.07803489622010877	0.08003378965492759	0.16822671245819504	0.18986842996980013	0.25597468	0.8883880772450742	0.991873059288342	0.9372827878971581	0.8982792467842862	0.9649067840092962	0.9304017149460307
