Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.5852324517409494	0.4729609667318654	0.62917936	0.7618661160772894	0.3416814306130205	0.4717794086128787	0.07318355309093079	0.48584534520872025	0.12720590553801847
2	0.35304621163687094	0.275407263433746	0.5372108	0.8022000511639805	0.4196083049205423	0.5510026216465065	0.7730903496834507	0.4196136574086464	0.5439727999722449
3	0.2063875790753979	0.16039250572626504	0.41923097	0.8022841704531499	0.4196136574086464	0.5510270783180166	0.8022841704531499	0.4196136574086464	0.5510270783180166
4	0.12812603507305215	0.10756350519301379	0.33943313	0.8021196714100112	0.41967788726589556	0.5510436432637571	0.8022841704531499	0.4196136574086464	0.5510270783180166
5	0.0878464303270805	0.07683818701518144	0.24736601	0.7309122382470612	0.4429665630068137	0.5516236969099101	0.8022841704531499	0.4196136574086464	0.5510270783180166
6	0.06614285420649256	0.061263173350488954	0.23381075	0.668752895782222	0.471265167613165	0.552903424326344	0.8022841704531499	0.4196136574086464	0.5510270783180166
7	0.05368330606196556	0.05100228865655305	0.24518387	0.7063610890385178	0.4520122679027346	0.5512624680139955	0.8024516688697951	0.41590438315250844	0.5478581828309144
8	0.046080690082962526	0.04485886378204011	0.24323207	0.6835242457448737	0.46407677608936515	0.552818832170775	0.8138401299842847	0.3270798430650488	0.46662466830842064
9	0.041248228115263894	0.040770189085711984	0.24684954	0.7035473322571298	0.4548812015265296	0.55252516058565	0.8137303379796063	0.3259076481702519	0.4654126028067386
10	0.03799005578403458	0.03811219824156212	0.24709272	0.6915467336359832	0.4598590154633381	0.5523925867583946	0.8098421830055197	0.3345412114821575	0.47348744540864446
11	0.035740804349992175	0.03677590800868591	0.24091291	0.6907637584429079	0.46255131697969804	0.5540787474273404	0.8061549242313644	0.2955643931081363	0.4325433659581635
12	0.034133909704403644	0.03549349014476644	0.23701207	0.6892147211990347	0.4646976647094402	0.5551140196357381	0.790522044691219	0.21794796311065198	0.3416912116406113
13	0.03296390514066614	0.03391070007614752	0.24816246	0.6873897356835196	0.46297416353992155	0.5532922027870264	0.7985351495653364	0.31220527862376823	0.44890216027767305
14	0.03208714093373048	0.033761162905714896	0.23927805	0.699356230188556	0.45819439166296455	0.5536537174234315	0.7970613460200333	0.2636421540553126	0.39622565620651096
15	0.03138110634122341	0.03383794888190886	0.23927805	0.699356230188556	0.45819439166296455	0.5536537174234315	0.7970613460200333	0.2636421540553126	0.39622565620651096
16	0.030836630046961862	0.033694292296757876	0.2408539	0.728870095078006	0.44561069213023674	0.5530823681037432	0.7922029931637617	0.20654716344892923	0.327664091024879
17	0.030357805726352646	0.03325925691355586	0.29356077	0.7837017341958015	0.4228144452948953	0.5492846588439809	0.8030997432727964	0.22604092512404392	0.35278638676100815
18	0.02994938461578514	0.03348067897269551	0.29356077	0.7837017341958015	0.4228144452948953	0.5492846588439809	0.8030997432727964	0.22604092512404392	0.35278638676100815
19	0.029592640583683376	0.03280150134565006	0.22233026	0.6860287959159255	0.46033538690460263	0.5509651050308462	0.8161968025935226	0.2749037890263289	0.4112830573962483
20	0.029268009879517776	0.03211083499158864	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
21	0.028932660915231778	0.032172839210919686	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
22	0.028609347346873006	0.03282805454200475	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
23	0.028358822768451246	0.032932877052984935	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
24	0.028132931449296284	0.032309292820501705	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
25	0.027951082146149473	0.03264333437445588	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
26	0.02778165410929845	0.033902818941711134	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
27	0.02761228674554203	0.03364979840463993	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
28	0.02748063395794001	0.03536174115749242	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
29	0.027347341379824957	0.03470517941677446	0.19857867	0.657127045016906	0.46394831637486683	0.5438938302978964	0.813648929258443	0.3418580627204556	0.48143792918899775
