Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.28757350775333207	0.08128217944795506	0.2148497	0.2371734622350324	0.6210394521566338	0.34325765688796284	0.16467847868533758	0.06958163147130425	0.09782798452093457
2	0.08631917341577075	0.06426141439479287	0.20106024	0.26603400967718466	0.6024884098270816	0.36909215893773967	0.17733977589020058	0.04706233043564086	0.07438453469958374
3	0.060543811159957314	0.06324326599820898	0.21377079	0.3220034381362371	0.5055014767048369	0.39340724281538264	0.34328086047722106	0.15958401537158	0.21788015328251992
4	0.04979455305737063	0.05567943724197292	0.19706546	0.4047729826548037	0.46291124767131947	0.4318943686551758	0.5262256571594469	0.2207376241150417	0.3110134171831345
5	0.043982508265864605	0.05420006909579455	0.18079475	0.43000817688678983	0.46316038315923697	0.445969016102016	0.5741166504783665	0.25570454600629045	0.35382137281410647
6	0.04060520254286755	0.0534821517815663	0.18221882	0.45238419664002094	0.4584936695309288	0.45541844424696476	0.5840605197311534	0.27822782684208036	0.37690846639605746
7	0.038434933329359516	0.05096750458979149	0.18667804	0.4946678765832643	0.4506037157801861	0.47160876316657613	0.6400549394472497	0.29451316895962854	0.40340475312432633
8	0.03692849024672612	0.05018699707246106	0.18257792	0.5176471513635541	0.44524133308976954	0.4787219111340469	0.6569955085722397	0.3094740335950848	0.4207541804902609
9	0.035735834986803564	0.05128878968417763	0.18257792	0.5176471513635541	0.44524133308976954	0.4787219111340469	0.6569955085722397	0.3094740335950848	0.4207541804902609
10	0.03467050033439066	0.04905966912040623	0.19517829	0.5534143489352257	0.432635714169163	0.48562810559387737	0.6770435919683206	0.3276334635921915	0.4415789846334733
11	0.03379812367385272	0.049372759177827706	0.19517829	0.5534143489352257	0.432635714169163	0.48562810559387737	0.6770435919683206	0.3276334635921915	0.4415789846334733
12	0.03317547860936201	0.049160656934290205	0.19517829	0.5534143489352257	0.432635714169163	0.48562810559387737	0.6770435919683206	0.3276334635921915	0.4415789846334733
13	0.032670045401132906	0.04840642654690761	0.19230737	0.532157732969699	0.45009469934400953	0.4876982065809512	0.6731788145257745	0.3371173272935887	0.44925489339178637
14	0.032285182981646246	0.04906291565147497	0.19230737	0.532157732969699	0.45009469934400953	0.4876982065809512	0.6731788145257745	0.3371173272935887	0.44925489339178637
15	0.0318162317549381	0.050193650629427114	0.19230737	0.532157732969699	0.45009469934400953	0.4876982065809512	0.6731788145257745	0.3371173272935887	0.44925489339178637
16	0.03144655084954351	0.04904406309937492	0.19230737	0.532157732969699	0.45009469934400953	0.4876982065809512	0.6731788145257745	0.3371173272935887	0.44925489339178637
17	0.031160469953438005	0.04749193828987517	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
18	0.03084761134662451	0.048619145775401405	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
19	0.030625405596549977	0.04776957158021562	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
20	0.03043182118302947	0.049255426765112194	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
21	0.030207134323207426	0.04836459430389604	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
22	0.02998062234717546	0.04834490653279712	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
23	0.02984268388141241	0.05116315035600724	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
24	0.029643942363547397	0.04959860345272576	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
25	0.029514442869266848	0.04805100753676826	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
26	0.029361343441716686	0.04871318166275116	0.17000134	0.5447716624393274	0.4425227316233724	0.4883525028064671	0.7157680577156487	0.310271585540431	0.4328926111312086
