Epoch	Train Loss	Test Loss
1	0.3245307291598664	0.17513840126268793
2	0.16848045126679018	0.16352824166868674
3	0.1623642171166607	0.161513948756637
4	0.16105045654724554	0.16056862902460675
5	0.1604641139814534	0.16012294680783243
6	0.1601877836222501	0.15998743135820737
7	0.1600515409228728	0.1597764939069748
8	0.15993665235558735	0.159728607219277
9	0.15985411881786032	0.15966849932164856
10	0.1598261637786	0.15957257467688937
11	0.15980141986276686	0.1594432800105124
12	0.15981069468345838	0.1595135254390312
13	0.1597665216504913	0.15962978068626288
14	0.15970581094014277	0.15938762936628226
15	0.1597324136606197	0.1597277271476659
16	0.15976531573177613	0.1594713885675777
17	0.15967539582670348	0.15934529719930707
18	0.15968623342587776	0.15930867420904565
19	0.15967661649295964	0.15938586515910697
20	0.159660379603966	0.159365829419006
21	0.15967602152185342	0.1593858708034862
22	0.1596876003385819	0.15934517776424234
23	0.15965494621045812	0.15938005889907028
24	0.15965984377664388	0.15939943808497806
25	0.15969382380087352	0.15938943511608875
26	0.15965696032514276	0.15937099944461475
27	0.1596676098931696	0.15930292439280133
28	0.1596720797806671	0.1594021771893357
29	0.15964749624434205	0.1593791458642844
30	0.15963769005131476	0.15942263806408102
31	0.15964913690827556	0.1594524300008109
32	0.1596507786475506	0.15929548713293942
33	0.15964231924297884	0.15943417765877463
34	0.15968735715777604	0.15954462122736554
35	0.15968608748667018	0.15942467297568466
36	0.15966051187097413	0.15952510951143323
37	0.15964988872562488	0.15934348964329922
38	0.15966154250901998	0.15936792596723093
39	0.15964004827528885	0.15935700860890475
40	0.1596144596018742	0.15976497598669745
41	0.1597230236247643	0.15936947297869306
