Epoch	Train Loss	Test Loss
1	0.14224238898567174	0.09101933890332778
2	0.12173857520165608	0.0882678916802009
3	0.11863468824117587	0.08697780776768922
4	0.11735990898429498	0.0873796035349369
5	0.11633921200656114	0.08691070690751075
6	0.1153638494597433	0.08656511732687552
7	0.1148472803885728	0.08776330381631851
8	0.11416287378781682	0.0867091088493665
9	0.11361292561482024	0.08762559161831936
10	0.11307028190909967	0.08713917711128791
11	0.1126780906301409	0.08689843318114678
12	0.11187662807902105	0.08722025841474533
13	0.11114507305100105	0.08938089768091838
14	0.11057771910778617	0.08865494750440121
15	0.10980676003786793	0.08920848363389572
