Epoch	Train Loss	Test Loss
1	0.4798653185367584	0.3413473069667816
2	0.29632654786109924	0.28877659887075424
3	0.2573568433523178	0.2706410102546215
4	0.2427725076675415	0.2605643607676029
5	0.23586483299732208	0.2550888732075691
6	0.23251377940177917	0.2530789189040661
7	0.2298213392496109	0.25116416439414024
8	0.22779512405395508	0.25087885558605194
9	0.224694362282753	0.2519405260682106
10	0.21817685961723327	0.2535945251584053
11	0.21945301294326783	0.25334787741303444
12	0.21453526616096497	0.2575894184410572
13	0.21207661926746368	0.2605217322707176
14	0.21182706356048583	0.2950075641274452
15	0.20450569689273834	0.30562666058540344
16	0.2019041121006012	0.2711614593863487
17	0.19478856921195983	0.2879493683576584
