Epoch	Train Loss	Test Loss
1	0.20527038688843066	0.15736027594123567
2	0.1483945376597918	0.1447389345793497
3	0.13401959790633275	0.13530660349698292
4	0.12137432591273234	0.12291046231985092
5	0.1092353982421068	0.11858100834346953
6	0.09779351204633713	0.1083840841338748
7	0.0810106105529345	0.09097030244412876
8	0.07066488564014435	0.08504526210682732
9	0.056910973271498314	0.08043429690102737
10	0.05143142101856379	0.07802489914354824
11	0.04706564683180589	0.07172692522761367
12	0.04155337885022163	0.07744215109518596
13	0.03669009810456863	0.07345635222182387
14	0.03782596937738932	0.08219113954830737
15	0.03293346009002282	0.08076606087741398
16	0.038580022723628926	0.08146175183355808
17	0.02994032186957506	0.07628965528593176
18	0.026833894046453328	0.0755267586736452
19	0.02735790618910239	0.07994428064141955
20	0.023498706691540205	0.08353381045162678
