Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.23168472392017284	0.06983631969627331	0.21131237	0.25939075555408475	0.611412579530951	0.3642493421188338	0.1929304939349063	0.050499442631654144	0.08004670705485335
2	0.0832945939611093	0.06112917073271567	0.18940438	0.28057891763625287	0.5854894792496202	0.37936034836500193	0.26542619619739266	0.05125838689123775	0.08592346695922243
3	0.0480456171586111	0.05776050767526105	0.17943098	0.3919923462825685	0.45364012670031173	0.4205691321335454	0.5370162613195486	0.1937393267245088	0.2847495677361541
4	0.0348227910186993	0.05666691605985937	0.16700199	0.4309881509731669	0.4404833682957105	0.4356840315228431	0.5847329214131838	0.24910166390668845	0.34936891855874813
5	0.029465840492538364	0.05368134825363206	0.17035262	0.487888646420761	0.41259107231620473	0.4470916903714156	0.6753292648835112	0.25477563784946955	0.36997427647901576
6	0.026718201892629675	0.05256958973453801	0.19607225	0.5147139079799314	0.41175969604023716	0.4575164179051677	0.677308649994587	0.298784455452519	0.4146516249988608
7	0.02475049724175092	0.054487152516299625	0.19607225	0.5147139079799314	0.41175969604023716	0.4575164179051677	0.677308649994587	0.298784455452519	0.4146516249988608
8	0.023343336466008547	0.05223785259074727	0.1473231	0.5072595268216616	0.419842233516841	0.4594295509389245	0.7089874676196755	0.2863631605988934	0.40795250697926516
9	0.022377817128237682	0.05824319818563173	0.1473231	0.5072595268216616	0.419842233516841	0.4594295509389245	0.7089874676196755	0.2863631605988934	0.40795250697926516
10	0.0215717314836918	0.05659542159861695	0.1473231	0.5072595268216616	0.419842233516841	0.4594295509389245	0.7089874676196755	0.2863631605988934	0.40795250697926516
11	0.02108209739724027	0.053068699210265635	0.1473231	0.5072595268216616	0.419842233516841	0.4594295509389245	0.7089874676196755	0.2863631605988934	0.40795250697926516
12	0.020541062930605255	0.061007681851491614	0.1473231	0.5072595268216616	0.419842233516841	0.4594295509389245	0.7089874676196755	0.2863631605988934	0.40795250697926516
13	0.020196643216324223	0.052217649569844496	0.1283053	0.45897264871807064	0.4263917593060217	0.4420827252294908	0.7282720898896933	0.25382128633689405	0.3764427357596015
14	0.019810794907081167	0.05462040438326976	0.1283053	0.45897264871807064	0.4263917593060217	0.4420827252294908	0.7282720898896933	0.25382128633689405	0.3764427357596015
15	0.019567255160364855	0.051818634312811605	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
16	0.019256175329262243	0.05505784766067001	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
17	0.019052383171464876	0.05412273719193691	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
18	0.018793422541152238	0.05823772818830648	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
19	0.018565587157341957	0.05199409852311357	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
20	0.01838831750586424	0.06038139191115366	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
21	0.018249427050006452	0.05459370517198847	0.12838435	0.4775783723580456	0.3972780685007886	0.43374296505583965	0.7525583278114534	0.23232410063911305	0.35504224999186534
22	0.018213709305069343	0.05167888622110708	0.11554712	0.4589672138304964	0.4058131070907362	0.43075659006421085	0.7937912819297185	0.2252237731429247	0.35088915853441527
23	0.01800186511591602	0.052342919680147856	0.11554712	0.4589672138304964	0.4058131070907362	0.43075659006421085	0.7937912819297185	0.2252237731429247	0.35088915853441527
24	0.017784555622254887	0.050746932544987855	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
25	0.017577318387438905	0.058023562536928676	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
26	0.01749229589893236	0.05180179650114398	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
27	0.017372623284801814	0.05229926136241537	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
28	0.0171964631973577	0.05214574151873915	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
29	0.017075720955249677	0.05754103631074591	0.12155141	0.4573080666643899	0.4263280828081017	0.44127500087020444	0.7729965990988226	0.2505662233588477	0.37845618120510666
30	0.016971519464527695	0.05053007330166052	0.11769693	0.44148000553762057	0.41373724927876415	0.42715864787345786	0.8001265457920009	0.22647103654593204	0.353021459062392
31	0.01684818936662294	0.05352770759244027	0.11769693	0.44148000553762057	0.41373724927876415	0.42715864787345786	0.8001265457920009	0.22647103654593204	0.353021459062392
32	0.016850423558272702	0.05122463700128487	0.11769693	0.44148000553762057	0.41373724927876415	0.42715864787345786	0.8001265457920009	0.22647103654593204	0.353021459062392
33	0.016743517476390034	0.05119371451883171	0.11769693	0.44148000553762057	0.41373724927876415	0.42715864787345786	0.8001265457920009	0.22647103654593204	0.353021459062392
34	0.016563855120000075	0.050374369565973194	0.11278127	0.4339879001238254	0.43017135743568374	0.4320712009361811	0.8094386930377246	0.22419738759207722	0.351137201566009
35	0.016535983875768316	0.051645319392590795	0.11278127	0.4339879001238254	0.43017135743568374	0.4320712009361811	0.8094386930377246	0.22419738759207722	0.351137201566009
36	0.0164151778248622	0.05125837956749252	0.11278127	0.4339879001238254	0.43017135743568374	0.4320712009361811	0.8094386930377246	0.22419738759207722	0.351137201566009
