Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.27899841532537434	0.18042663666554268	0.4550966	0.7526468132380277	0.926740192211365	0.8306698219102067	0.765136844640309	0.9052055457604894	0.8292983750090889
2	0.1306088101651635	0.10659049116290374	0.40841925	0.8558381461183936	0.9221150870909879	0.8877413105171522	0.8754728223386803	0.8949352466135537	0.8850970574561583
3	0.08460210044247597	0.08990920253227212	0.4274368	0.8821844982420222	0.9293448415573593	0.9051507968773894	0.896211951519304	0.9116641302466365	0.9038720048781164
4	0.06565116503011216	0.08482749240763615	0.46246773	0.8956833195591523	0.9275974306971415	0.9113610680358122	0.9020612138875678	0.9204535532602252	0.9111645782497102
5	0.05667016295828401	0.0822895176924033	0.4080783	0.9037378173542744	0.9238293725864438	0.9136731556404485	0.9196964940586132	0.9045613244325031	0.9120661238877844
6	0.051060611278961436	0.0741726485463236	0.47728053	0.9200398820832915	0.9268973940869117	0.9234559074224292	0.9239810950512659	0.9227019613279557	0.9233410851836827
7	0.04730561166112915	0.06656489940306355	0.4812762	0.9304803066028057	0.9334212719220983	0.9319484690549075	0.9331861512509517	0.9305507580155724	0.9318665913612867
8	0.044379821365752456	0.06450494914988562	0.4246118	0.9311931196544605	0.937070997804918	0.9341228123251716	0.9422126671027938	0.9245447272844247	0.9332950880169792
9	0.04211929327356547	0.058923984805628056	0.4753596	0.9397109442186836	0.9413056831637365	0.94050763767584	0.9430306469035468	0.937860358014347	0.9404383962823721
10	0.04046379687741843	0.056590497683238435	0.50114834	0.9436096220511576	0.9415446453326553	0.9425760027158049	0.9434554705656045	0.9416949540687138	0.9425743902558809
11	0.03905074932338694	0.05444123255724163	0.45246476	0.943101009446336	0.9459152787202657	0.9445060477245781	0.9493092539900504	0.9389795358006688	0.9441161409867285
12	0.03782629753376243	0.05379784092134823	0.45495215	0.945755111114518	0.9449322404388326	0.9453434967105414	0.9519430408408968	0.9382146845316418	0.9450290076491938
13	0.03680593940093252	0.05353503721211687	0.42535773	0.9468378909328242	0.9455604735127285	0.9461987510780195	0.9558097997716715	0.9351579601208904	0.9453711074046206
14	0.03602592527698578	0.051171505905558606	0.45135123	0.9504470415261911	0.9459132682212483	0.9481747352548122	0.956443029528836	0.9393918795753213	0.9478407754822553
15	0.035396136792418584	0.04998685011715558	0.48838833	0.9514135907622413	0.9466457600299009	0.9490236871191811	0.9528660376965146	0.9451936053110874	0.9490143145572923
16	0.034734363101391046	0.04881556411354528	0.46056947	0.9519972009223046	0.948713797614361	0.9503526632934552	0.9568610975149971	0.9434803729341644	0.9501236269040257
17	0.03426089101968128	0.04934152798199585	0.46056947	0.9519972009223046	0.948713797614361	0.9503526632934552	0.9568610975149971	0.9434803729341644	0.9501236269040257
18	0.033724891360819666	0.05000949161547112	0.46056947	0.9519972009223046	0.948713797614361	0.9503526632934552	0.9568610975149971	0.9434803729341644	0.9501236269040257
19	0.03329960286744252	0.04876473409721273	0.47081137	0.9510018805363052	0.9482655520715416	0.9496317451509044	0.9545655487340279	0.944535597704125	0.9495240870264239
20	0.032882668294479625	0.04652167057370864	0.4862429	0.9558579845031195	0.9491643408703431	0.9524994030174387	0.9575227354110274	0.9474719793879811	0.9524708434948067
21	0.032545849344196	0.04609003996401164	0.4588391	0.9557075525944627	0.9515531966551424	0.9536258501586861	0.9599892290155334	0.9468081317600636	0.9533531219744003
22	0.03218000903907014	0.04592137977567022	0.4692501	0.9556347820229693	0.9507841329119838	0.9532032865266058	0.9593184765988585	0.9468737123232485	0.9530554710237171
23	0.03190005221248254	0.04558820648904825	0.4530715	0.9533564975544444	0.9530116700851532	0.9531840526332774	0.9589952700313851	0.9468185672073441	0.9528680186783609
24	0.03162760809245301	0.046214026998663914	0.4530715	0.9533564975544444	0.9530116700851532	0.9531840526332774	0.9589952700313851	0.9468185672073441	0.9528680186783609
25	0.0313642552781145	0.04591803595725167	0.4530715	0.9533564975544444	0.9530116700851532	0.9531840526332774	0.9589952700313851	0.9468185672073441	0.9528680186783609
26	0.031057434430888927	0.0450729832806856	0.4102253	0.9542387621563201	0.95467234227348	0.9544555029743362	0.9646085355002955	0.9423275910928384	0.9533378962509158
27	0.030904013263339396	0.04734644183318394	0.4102253	0.9542387621563201	0.95467234227348	0.9544555029743362	0.9646085355002955	0.9423275910928384	0.9533378962509158
28	0.03060195035098786	0.04487973918675343	0.49724555	0.9545518078302461	0.9506649390416698	0.9526044085986227	0.9548807793640002	0.9503263135643198	0.952598102657343
29	0.03036401176182366	0.04422307654870728	0.48691848	0.9554472184157042	0.9522765933491927	0.9538592711029142	0.9570590144822045	0.9506495252158702	0.953843502598223
30	0.03013961637144363	0.04342500319370644	0.48783922	0.9584242743690968	0.9518883755627483	0.9551451440806344	0.9597420750574923	0.9505263103475214	0.9551119627583172
31	0.02996903887484506	0.04236223107860612	0.4775082	0.9585155825089273	0.9539637849769386	0.9562342669888689	0.9612820354268582	0.9510429128569305	0.9561350625790488
