Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.16202626551931687	0.12719094776521528	0.4069525	0.8062156207205209	0.9281875600277564	0.8629127508057203	0.8268462372802182	0.8947733535736333	0.859469751101091
2	0.08283862488812524	0.11371506679953867	0.4274044	0.8357715086192933	0.9311619497168452	0.8808918341685275	0.8499276265208464	0.9102996715801986	0.879078332807961
3	0.06428327778047059	0.09291150235285649	0.38316908	0.8788310854067584	0.9315321687501819	0.9044145423016462	0.8991026490734315	0.9044570656977465	0.9017719092768705
4	0.05199196917694731	0.07597510123873033	0.5123023	0.9215835379168733	0.920903809302062	0.9212435482270627	0.9188621627306509	0.9234436439892589	0.9211472067024168
5	0.04516604736819183	0.0700880190109931	0.4668467	0.9247882396852449	0.9253539052698817	0.9250709860037877	0.9312918142301231	0.9184572234740503	0.9248299920766923
6	0.041159170627031685	0.06336039489705783	0.48685607	0.9333670029228109	0.9347350851609089	0.9340505430925214	0.9356584821535802	0.9323464208522065	0.9339995152819963
7	0.0387131225406144	0.06079353958454435	0.47311324	0.9358278566135866	0.9372005313844641	0.9365136910071756	0.9400841172523164	0.9326598672228154	0.9363572760006008
8	0.03719681674388945	0.05879198454664966	0.5060067	0.9386188866628131	0.9388179299748937	0.938718397767702	0.9376470380334718	0.9397688960100977	0.9387067679584362
9	0.03591479265941074	0.05727576415748954	0.45922974	0.9378880120684481	0.9440115276269372	0.9409398071897493	0.9439294028489597	0.9375199135140766	0.9407137406528937
10	0.03493425863150482	0.05734394085674272	0.45922974	0.9378880120684481	0.9440115276269372	0.9409398071897493	0.9439294028489597	0.9375199135140766	0.9407137406528937
11	0.03415286313794549	0.0560844990925465	0.45922837	0.9380196649410752	0.9454743092691281	0.9417322348088856	0.9436029355186211	0.9392334331051448	0.9414131141550548
12	0.033417193449203804	0.05368937819420947	0.50889903	0.944728034987632	0.9443255484258367	0.9445267488293291	0.943373356928723	0.945652860729478	0.9445117334809107
13	0.0327929521565639	0.05339104733456766	0.48658097	0.9449388287345213	0.9455316563601466	0.9452351495957124	0.9466995668998247	0.9436642857252272	0.9451794894981009
14	0.032281716842242875	0.0521685053266025	0.43995455	0.9431845495031242	0.9497358970195596	0.9464488862412469	0.9510880177905056	0.9405198652621002	0.945774420120502
15	0.03175460072988174	0.052211658350821866	0.43995455	0.9431845495031242	0.9497358970195596	0.9464488862412469	0.9510880177905056	0.9405198652621002	0.945774420120502
16	0.031228233022219658	0.05163525944586434	0.53096926	0.9453492862705677	0.9460880858977089	0.945718541795753	0.9410567388816159	0.9503297601340639	0.9456705177913999
17	0.030835937946690196	0.05074152608181355	0.4984951	0.9463937339810666	0.9487879946019059	0.9475893519077834	0.9465949944062771	0.9485816791075069	0.9475872954513089
18	0.030424099855410638	0.04935005356509217	0.48248634	0.948298383713304	0.9497539915107158	0.9490256294624859	0.9505662571924087	0.9473597743952036	0.9489603071708783
19	0.03000243001561374	0.048846846930898	0.48933315	0.9494238653227816	0.9495384851636661	0.9494811717840431	0.9508724592481065	0.94805693886398	0.9494626117864898
20	0.02966259356318308	0.04877865260219298	0.4316968	0.9457843855103907	0.9538207523325618	0.9497855698119209	0.9538558034588543	0.9444695384506979	0.9491394657725931
21	0.029355753142878693	0.04849288214019613	0.48271957	0.9494050525013247	0.9513870911410903	0.9503950384422601	0.9516304250780926	0.9490172872279317	0.9503220597944919
22	0.02907359237627909	0.04811167628477419	0.45780978	0.9503485056383973	0.9510664644168481	0.9507073494799344	0.9555469302488152	0.9453708164387591	0.9504316356338822
23	0.028733083134833373	0.0472622736276402	0.426102	0.9500513685949024	0.954294559934316	0.9521682370056398	0.958728677801224	0.9438549001796812	0.9512336498203011
24	0.028516073116598446	0.047135163901772116	0.4455507	0.9474481997906794	0.9563798303674963	0.9518930641256673	0.9536389829325027	0.9493013420176679	0.9514652187759952
25	0.02827442705526957	0.04639819761619747	0.4624969	0.9491740488176118	0.9557149296210459	0.9524332593990692	0.9533025456732998	0.9509440154528869	0.9521218199684114
26	0.027994757890021083	0.04609242188878831	0.46961707	0.9500536392242047	0.9561230609215668	0.9530786873066434	0.9536971170436755	0.9522509355522094	0.9529734776363713
27	0.02780922611679925	0.04700343162682704	0.46961707	0.9500536392242047	0.9561230609215668	0.9530786873066434	0.9536971170436755	0.9522509355522094	0.9529734776363713
28	0.02760499989363346	0.0459780557457939	0.4735589	0.9521725921032046	0.9538492822709984	0.9530101997113263	0.9554201000010779	0.9504002233377195	0.9529035505630402
29	0.027372920975243253	0.045425975557438214	0.49041387	0.9531200061988303	0.9538880561806187	0.953503876523159	0.9542910988984327	0.9526857777682465	0.9534877626418924
30	0.027184490191541063	0.0453846880250928	0.5007365	0.951919703036322	0.9552845870932857	0.9535991767292209	0.9518319194931388	0.955368357885675	0.9535968599575788
31	0.026969645341276688	0.046705938040176566	0.5007365	0.951919703036322	0.9552845870932857	0.9535991767292209	0.9518319194931388	0.955368357885675	0.9535968599575788
32	0.02687133858530208	0.04519750330963231	0.46938992	0.9513232027579912	0.957092983090363	0.9541993709364548	0.9548937832763396	0.9532743752900863	0.9540833921104881
33	0.026657866553261158	0.04428231736397468	0.45691785	0.9541411068431026	0.9565177888953055	0.9553279696834353	0.9588863778357192	0.9512684716990669	0.9550622342466034
34	0.02650236162769127	0.047028825516042684	0.45691785	0.9541411068431026	0.9565177888953055	0.9553279696834353	0.9588863778357192	0.9512684716990669	0.9550622342466034
35	0.026350391244179074	0.044465310227750354	0.45691785	0.9541411068431026	0.9565177888953055	0.9553279696834353	0.9588863778357192	0.9512684716990669	0.9550622342466034
36	0.026190901831545193	0.04338813010452455	0.4315354	0.9536524097736104	0.9594609679806012	0.9565478709605003	0.9608116802809876	0.9513037990389431	0.9560341009711176
37	0.026060066593451538	0.04304824231806174	0.4395757	0.9540136346082252	0.9594947635117023	0.9567463488790903	0.9605021184273971	0.952218576091835	0.9563424102252592
38	0.02587952042181029	0.043074705882396314	0.4395757	0.9540136346082252	0.9594947635117023	0.9567463488790903	0.9605021184273971	0.952218576091835	0.9563424102252592
39	0.025808544677573955	0.04295287108791701	0.46756375	0.954431769396183	0.9588476700422626	0.9566346237102148	0.9576751210714469	0.9552240806466684	0.9564480305726676
40	0.02564035414996411	0.04735898789815131	0.46756375	0.954431769396183	0.9588476700422626	0.9566346237102148	0.9576751210714469	0.9552240806466684	0.9564480305726676
41	0.025507674568938685	0.04420244859563822	0.46756375	0.954431769396183	0.9588476700422626	0.9566346237102148	0.9576751210714469	0.9552240806466684	0.9564480305726676
42	0.02536664566799445	0.04241418362611291	0.4364332	0.9561133720412022	0.9602197877525761	0.95816218017915	0.9625940363524353	0.9525974115495318	0.9575696345207182
43	0.02525238802841322	0.0423931694659539	0.48023903	0.9579950764687799	0.957378282474729	0.9576865801608736	0.9600667763696945	0.9552073264881905	0.9576308867099825
44	0.02514651461039022	0.042135398068352245	0.45130956	0.9551817998486226	0.9608834439043967	0.9580241386724423	0.9604704860407541	0.9552588335582539	0.9578575707704539
45	0.025079046522861782	0.041778795343603015	0.49114728	0.9569046317511604	0.9601223264192591	0.9585107786644012	0.9578115136787565	0.9591964437527477	0.9585034784488381
46	0.024875092360390007	0.043889891963473635	0.49114728	0.9569046317511604	0.9601223264192591	0.9585107786644012	0.9578115136787565	0.9591964437527477	0.9585034784488381
47	0.024818411940392457	0.041828756796659074	0.49114728	0.9569046317511604	0.9601223264192591	0.9585107786644012	0.9578115136787565	0.9591964437527477	0.9585034784488381
48	0.024661761070859555	0.04126745530678702	0.4505886	0.9563059681568474	0.9619037242866749	0.9590966784823809	0.9611606270423537	0.956335024960824	0.9587417539055647
49	0.024566760320699366	0.04096375681416837	0.4689494	0.956113159159664	0.961501815959303	0.9587999162736724	0.9593382681983051	0.9580697026605987	0.9587035657851852
50	0.024519484306499136	0.04130171954933274	0.4689494	0.956113159159664	0.961501815959303	0.9587999162736724	0.9593382681983051	0.9580697026605987	0.9587035657851852
