Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.36455020690575624	0.6398348721062265	0.33148056	0.062169862728896894	0.931764225832777	0.11656236501466204	0.06726386125767667	0.38461681133615255	0.11450284734058021
2	0.3216068217387566	0.555936922387379	0.4295834	0.07356234633697628	0.5107327447634592	0.12860179600401953	0.07963676471525813	0.23167519845685883	0.11852974156132323
3	0.27707830326169985	0.476292536026094	0.44237143	0.10029613257849365	0.3013143902861241	0.15049739145471755	0.08576825115187592	0.09264411306476741	0.0890736871513361
4	0.23661411419892922	0.4052159589965169	0.38579527	0.12491458164777831	0.38085787768627744	0.18812690007313992	0.14492856635155307	0.05042411652694315	0.07481745128976627
5	0.20277790241261834	0.3511731457419512	0.3734616	0.18291855125265805	0.32653881346291763	0.23448481000856836	0.2219469195216086	0.028797883126839282	0.05098092866719567
6	0.17530894801657423	0.3054373009902675	0.3353155	0.23200950189295524	0.3864530009644632	0.2899473059225175	0.3669116587404525	0.031481069317704086	0.05798685843781672
7	0.1533201735498559	0.27505159886871894	0.31971785	0.29458432502400933	0.39255508568884934	0.33658548221655016	0.4965524557123157	0.028940079630041794	0.05469256608733752
8	0.13599970758470714	0.24747514070534124	0.28761092	0.3276329007856227	0.4375386403541311	0.37469259175920905	0.49445129469790383	0.03222914657368252	0.060513897998154285
9	0.12244949559880118	0.2296009972328093	0.26589185	0.3322214895566612	0.4796906298686846	0.39256350969152076	0.4938315539739027	0.025737567079654772	0.048925242980878844
10	0.11193943698691507	0.21525170926640674	0.25236434	0.3440060763888889	0.4900153324925192	0.4042300355988045	0.4967772178600727	0.02620743378588916	0.04978829111879775
11	0.10369035920016786	0.2036116733783629	0.22138703	0.32972416906578644	0.5508816183198556	0.41253188760746873	0.49038001340097637	0.031672725474194426	0.059502308429396904
12	0.09729378836022483	0.1955862110707818	0.21926585	0.33575626121088853	0.5531629448277567	0.41787357261284824	0.4998691442030882	0.02361698444493904	0.0451030167070075
13	0.092253153395449	0.18919350334056995	0.20934257	0.3329406331926158	0.5660966441625245	0.41928533978070687	0.49759890235536247	0.026906051388579766	0.051051649911433836
14	0.0882626646476933	0.18461140136166318	0.19612058	0.3273749289565977	0.5840319509360239	0.4195654491188175	0.4948109268758201	0.02564483022974009	0.04876242424954887
15	0.08505803117385277	0.18162384701938164	0.20995408	0.33216833975712967	0.5658493458960853	0.4186047575271104	0.4935611987002046	0.025354254766674085	0.048230887290731925
16	0.08257958636834072	0.17900510277689957	0.19920701	0.3275418297770352	0.5829871157603185	0.4194323916190916	0.49090296495956875	0.027023518065138363	0.05122705857534632
17	0.08048409624741627	0.17704952126596032	0.19505183	0.3264106394256252	0.5863194599005861	0.419359260651352	0.49284035050224406	0.028513490120434255	0.05390810374855353
18	0.07885094343597053	0.17575380442346014	0.19491234	0.32532610583159965	0.590709004129881	0.41957575185369783	0.4957471264367816	0.026664935578801594	0.050607810006570914
19	0.07751901237628399	0.1746102816811422	0.19811629	0.32769376739918465	0.5829252911937087	0.41954093312894764	0.49074759437453735	0.02869278136360264	0.05421570631698842
20	0.07642586401894562	0.17406215209786485	0.20392147	0.32923209851393165	0.5795187575735095	0.4199086590258008	0.4917429262648575	0.02890298489007592	0.054596946074567165
21	0.07554417555658226	0.17359260324297882	0.20768146	0.33158113353481244	0.5724954868066375	0.4199394126290203	0.49317292084407527	0.031932388653955535	0.05998107083340591
22	0.07474318248593909	0.17377908745916879	0.20768146	0.33158113353481244	0.5724954868066375	0.4199394126290203	0.49317292084407527	0.031932388653955535	0.05998107083340591
23	0.07408797174182713	0.1732167703349416	0.20986013	0.32933703990428603	0.5786223013576675	0.41975834663891926	0.4824283305227656	0.04421693003932042	0.0810089877840893
24	0.07355507966290173	0.17338754182181706	0.20986013	0.32933703990428603	0.5786223013576675	0.41975834663891926	0.4824283305227656	0.04421693003932042	0.0810089877840893
25	0.07301548957569987	0.17303626857152798	0.21257344	0.3359355428167229	0.5637473106313525	0.4209989288616385	0.4878533427344401	0.047054677646709696	0.08583076307168351
26	0.07250815508966772	0.17306701184772863	0.21257344	0.3359355428167229	0.5637473106313525	0.4209989288616385	0.4878533427344401	0.047054677646709696	0.08583076307168351
27	0.07200517963904601	0.17302605509757996	0.19270745	0.33149866771105063	0.5860968914607909	0.4234770683593837	0.49925057021831215	0.04736380047975864	0.08651951234662013
28	0.07136692883621933	0.17314269993363357	0.19270745	0.33149866771105063	0.5860968914607909	0.4234770683593837	0.49925057021831215	0.04736380047975864	0.08651951234662013
29	0.07052950455974309	0.17069256869031163	0.23055568	0.3562691377921031	0.5466899127037119	0.4314010557436553	0.5588027172374752	0.09764572050349928	0.1662421320758689
30	0.06939978448626323	0.1696324299384908	0.22308514	0.3596969229394902	0.5476667408561466	0.4342118807319213	0.5755404333084858	0.14797710018052773	0.23542429980082127
31	0.06792171636962482	0.1681384168020109	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
32	0.0662280841388254	0.16823950646127142	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
33	0.06455313484383444	0.16831668884288975	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
34	0.06325184773558225	0.1691078014853524	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
35	0.062078551285796695	0.17119885508607074	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
36	0.061009462063129134	0.17272368873037944	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
37	0.06004535234891451	0.1737180306780629	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
38	0.0593055489863086	0.1758931393666965	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
39	0.05848518185890638	0.1729601305432436	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
40	0.05785150673144903	0.17186899846646844	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
41	0.05725957157138067	0.1714654802912619	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
42	0.056765277607318684	0.17070373293103241	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
43	0.05627230395618667	0.17240977269120333	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
44	0.055786160608896844	0.1703018827772722	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
45	0.05539135488434734	0.1716648925368379	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
46	0.055014481401851036	0.16919315733560703	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
47	0.05446317992531336	0.17204528229265678	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
48	0.054129793571356014	0.17224734676320377	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
49	0.053746312792994015	0.17205546669116834	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
50	0.05345907014531967	0.17223457683150362	0.2335756	0.37232094634647556	0.524222865197715	0.43540349228600694	0.6111981140018523	0.22439844696688677	0.3282730302578087
